"","ns","Value","Name","n_clus","clustering","level"
"3482","8_1",0.82843520304674,"tSNE_KMEANS_35-85",24,"tSNE_KMEANS_35",85
"3483","8_1",0.934586724477308,"tSNE_KMEANS_40-85",28,"tSNE_KMEANS_40",85
"3484","8_1",0.998061322591547,"sc3_35-90",35,"sc3_35",90
"3485","8_1",0.99382217035811,"sc3_40-90",40,"sc3_40",90
"3486","8_1",0.988355824526768,"sc3_45-90",45,"sc3_45",90
"3487","8_1",0.860753102359312,"UMAP_KMEANS_35-90",25,"UMAP_KMEANS_35",90
"3488","8_1",0.777252966278639,"UMAP_KMEANS_40-90",25,"UMAP_KMEANS_40",90
"3489","8_1",0.954163993122075,"UMAP_KMEANS_45-90",33,"UMAP_KMEANS_45",90
"3490","8_1",0.82843520304674,"tSNE_KMEANS_35-90",24,"tSNE_KMEANS_35",90
"3491","8_1",0.934586724477308,"tSNE_KMEANS_40-90",28,"tSNE_KMEANS_40",90
"3492","8_1",0.998061322591547,"sc3_35-95",35,"sc3_35",95
"3493","8_1",0.99382217035811,"sc3_40-95",40,"sc3_40",95
"3494","8_1",0.988355824526768,"sc3_45-95",45,"sc3_45",95
"3495","8_1",0.860753102359312,"UMAP_KMEANS_35-95",25,"UMAP_KMEANS_35",95
"3496","8_1",0.781112807535798,"UMAP_KMEANS_40-95",24,"UMAP_KMEANS_40",95
"3497","8_1",0.96918640651212,"UMAP_KMEANS_45-95",29,"UMAP_KMEANS_45",95
"3498","8_1",0.82843520304674,"tSNE_KMEANS_35-95",24,"tSNE_KMEANS_35",95
"3499","8_1",0.934586724477308,"tSNE_KMEANS_40-95",28,"tSNE_KMEANS_40",95
"3500","8_1",0.999378425615522,"sc3_35-100",31,"sc3_35",100
"3501","8_1",0.997591591630153,"sc3_40-100",31,"sc3_40",100
"3502","8_1",0.996427417335064,"sc3_45-100",31,"sc3_45",100
"3503","8_1",0.860753102359312,"UMAP_KMEANS_35-100",25,"UMAP_KMEANS_35",100
"3504","8_1",0.781112807535798,"UMAP_KMEANS_40-100",24,"UMAP_KMEANS_40",100
"3505","8_1",0.96918640651212,"UMAP_KMEANS_45-100",29,"UMAP_KMEANS_45",100
"3506","8_1",0.82843520304674,"tSNE_KMEANS_35-100",24,"tSNE_KMEANS_35",100
"3507","8_1",0.934586724477308,"tSNE_KMEANS_40-100",28,"tSNE_KMEANS_40",100
"3508","8_8",0.998061322591547,"sc3_35-00",35,"sc3_35",0
"3509","8_8",0.988355824526768,"sc3_45-00",45,"sc3_45",0
"3510","8_8",0.770537236197811,"UMAP_KMEANS_35-00",35,"UMAP_KMEANS_35",0
"3511","8_8",0.672373434893105,"UMAP_KMEANS_40-00",40,"UMAP_KMEANS_40",0
"3512","8_8",0.854850538127996,"UMAP_KMEANS_45-00",45,"UMAP_KMEANS_45",0
"3513","8_8",0.753605733475748,"tSNE_KMEANS_35-00",35,"tSNE_KMEANS_35",0
"3514","8_8",0.844032371265819,"tSNE_KMEANS_40-00",40,"tSNE_KMEANS_40",0
"3515","8_8",0.79735255761002,"tSNE_KMEANS_45-00",45,"tSNE_KMEANS_45",0
"3516","8_8",0.998061322591547,"sc3_35-05",35,"sc3_35",5
"3517","8_8",0.988355824526768,"sc3_45-05",45,"sc3_45",5
"3518","8_8",0.770537236197811,"UMAP_KMEANS_35-05",35,"UMAP_KMEANS_35",5
"3519","8_8",0.684113640612953,"UMAP_KMEANS_40-05",39,"UMAP_KMEANS_40",5
"3520","8_8",0.854850538127996,"UMAP_KMEANS_45-05",45,"UMAP_KMEANS_45",5
"3521","8_8",0.773890549422908,"tSNE_KMEANS_35-05",33,"tSNE_KMEANS_35",5
"3522","8_8",0.844032371265819,"tSNE_KMEANS_40-05",40,"tSNE_KMEANS_40",5
"3523","8_8",0.810275807351065,"tSNE_KMEANS_45-05",44,"tSNE_KMEANS_45",5
"3524","8_8",0.998061322591547,"sc3_35-10",35,"sc3_35",10
"3525","8_8",0.988355824526768,"sc3_45-10",45,"sc3_45",10
"3526","8_8",0.770537236197811,"UMAP_KMEANS_35-10",35,"UMAP_KMEANS_35",10
"3527","8_8",0.695083988763058,"UMAP_KMEANS_40-10",38,"UMAP_KMEANS_40",10
"3528","8_8",0.86518781308812,"UMAP_KMEANS_45-10",44,"UMAP_KMEANS_45",10
"3529","8_8",0.773890549422908,"tSNE_KMEANS_35-10",33,"tSNE_KMEANS_35",10
"3530","8_8",0.844032371265819,"tSNE_KMEANS_40-10",40,"tSNE_KMEANS_40",10
"3531","8_8",0.822201891414198,"tSNE_KMEANS_45-10",43,"tSNE_KMEANS_45",10
"3532","8_8",0.998061322591547,"sc3_35-15",35,"sc3_35",15
"3533","8_8",0.988355824526768,"sc3_45-15",45,"sc3_45",15
"3534","8_8",0.770537236197811,"UMAP_KMEANS_35-15",35,"UMAP_KMEANS_35",15
"3535","8_8",0.713318285994308,"UMAP_KMEANS_40-15",36,"UMAP_KMEANS_40",15
"3536","8_8",0.874595896122859,"UMAP_KMEANS_45-15",43,"UMAP_KMEANS_45",15
"3537","8_8",0.773890549422908,"tSNE_KMEANS_35-15",33,"tSNE_KMEANS_35",15
"3538","8_8",0.844032371265819,"tSNE_KMEANS_40-15",40,"tSNE_KMEANS_40",15
"3539","8_8",0.83117558069956,"tSNE_KMEANS_45-15",42,"tSNE_KMEANS_45",15
"3540","8_8",0.998061322591547,"sc3_35-20",35,"sc3_35",20
"3541","8_8",0.988355824526768,"sc3_45-20",45,"sc3_45",20
"3542","8_8",0.789665172065026,"UMAP_KMEANS_35-20",33,"UMAP_KMEANS_35",20
"3543","8_8",0.713318285994308,"UMAP_KMEANS_40-20",36,"UMAP_KMEANS_40",20
"3544","8_8",0.874595896122859,"UMAP_KMEANS_45-20",43,"UMAP_KMEANS_45",20
"3545","8_8",0.773890549422908,"tSNE_KMEANS_35-20",33,"tSNE_KMEANS_35",20
"3546","8_8",0.856248218720541,"tSNE_KMEANS_40-20",39,"tSNE_KMEANS_40",20
"3547","8_8",0.839591962081613,"tSNE_KMEANS_45-20",41,"tSNE_KMEANS_45",20
"3548","8_8",0.998061322591547,"sc3_35-25",35,"sc3_35",25
"3549","8_8",0.988355824526768,"sc3_45-25",45,"sc3_45",25
"3550","8_8",0.796408664441195,"UMAP_KMEANS_35-25",32,"UMAP_KMEANS_35",25
"3551","8_8",0.713318285994308,"UMAP_KMEANS_40-25",36,"UMAP_KMEANS_40",25
"3552","8_8",0.874595896122859,"UMAP_KMEANS_45-25",43,"UMAP_KMEANS_45",25
"3553","8_8",0.780849880826732,"tSNE_KMEANS_35-25",32,"tSNE_KMEANS_35",25
"3554","8_8",0.86654308946937,"tSNE_KMEANS_40-25",38,"tSNE_KMEANS_40",25
"3555","8_8",0.847342864676509,"tSNE_KMEANS_45-25",40,"tSNE_KMEANS_45",25
"3556","8_8",0.998061322591547,"sc3_35-30",35,"sc3_35",30
"3557","8_8",0.988355824526768,"sc3_45-30",45,"sc3_45",30
"3558","8_8",0.81374569817458,"UMAP_KMEANS_35-30",30,"UMAP_KMEANS_35",30
"3559","8_8",0.713318285994308,"UMAP_KMEANS_40-30",36,"UMAP_KMEANS_40",30
"3560","8_8",0.885564791003094,"UMAP_KMEANS_45-30",42,"UMAP_KMEANS_45",30
"3561","8_8",0.780849880826732,"tSNE_KMEANS_35-30",32,"tSNE_KMEANS_35",30
"3562","8_8",0.875567489928444,"tSNE_KMEANS_40-30",37,"tSNE_KMEANS_40",30
"3563","8_8",0.847342864676509,"tSNE_KMEANS_45-30",40,"tSNE_KMEANS_45",30
"3564","8_8",0.998061322591547,"sc3_35-35",35,"sc3_35",35
"3565","8_8",0.988355824526768,"sc3_45-35",45,"sc3_45",35
"3566","8_8",0.822938320844705,"UMAP_KMEANS_35-35",29,"UMAP_KMEANS_35",35
"3567","8_8",0.713318285994308,"UMAP_KMEANS_40-35",36,"UMAP_KMEANS_40",35
"3568","8_8",0.901757808563782,"UMAP_KMEANS_45-35",40,"UMAP_KMEANS_45",35
"3569","8_8",0.780849880826732,"tSNE_KMEANS_35-35",32,"tSNE_KMEANS_35",35
"3570","8_8",0.875567489928444,"tSNE_KMEANS_40-35",37,"tSNE_KMEANS_40",35
"3571","8_8",0.852722024000068,"tSNE_KMEANS_45-35",39,"tSNE_KMEANS_45",35
"3572","8_8",0.998061322591547,"sc3_35-40",35,"sc3_35",40
"3573","8_8",0.988355824526768,"sc3_45-40",45,"sc3_45",40
"3574","8_8",0.822938320844705,"UMAP_KMEANS_35-40",29,"UMAP_KMEANS_35",40
"3575","8_8",0.713318285994308,"UMAP_KMEANS_40-40",36,"UMAP_KMEANS_40",40
"3576","8_8",0.901757808563782,"UMAP_KMEANS_45-40",40,"UMAP_KMEANS_45",40
"3577","8_8",0.785473411407121,"tSNE_KMEANS_35-40",31,"tSNE_KMEANS_35",40
"3578","8_8",0.883592929243326,"tSNE_KMEANS_40-40",36,"tSNE_KMEANS_40",40
"3579","8_8",0.870821319399939,"tSNE_KMEANS_45-40",37,"tSNE_KMEANS_45",40
"3580","8_8",0.998061322591547,"sc3_35-45",35,"sc3_35",45
"3581","8_8",0.988355824526768,"sc3_45-45",45,"sc3_45",45
"3582","8_8",0.822938320844705,"UMAP_KMEANS_35-45",29,"UMAP_KMEANS_35",45
"3583","8_8",0.713318285994308,"UMAP_KMEANS_40-45",36,"UMAP_KMEANS_40",45
"3584","8_8",0.901757808563782,"UMAP_KMEANS_45-45",40,"UMAP_KMEANS_45",45
"3585","8_8",0.795079663283255,"tSNE_KMEANS_35-45",30,"tSNE_KMEANS_35",45
"3586","8_8",0.896794221205441,"tSNE_KMEANS_40-45",34,"tSNE_KMEANS_40",45
"3587","8_8",0.880376857532789,"tSNE_KMEANS_45-45",36,"tSNE_KMEANS_45",45
"3588","8_8",0.998061322591547,"sc3_35-50",35,"sc3_35",50
"3589","8_8",0.988355824526768,"sc3_45-50",45,"sc3_45",50
"3590","8_8",0.822938320844705,"UMAP_KMEANS_35-50",29,"UMAP_KMEANS_35",50
"3591","8_8",0.731296303801981,"UMAP_KMEANS_40-50",33,"UMAP_KMEANS_40",50
"3592","8_8",0.901757808563782,"UMAP_KMEANS_45-50",40,"UMAP_KMEANS_45",50
"3593","8_8",0.804561237012211,"tSNE_KMEANS_35-50",28,"tSNE_KMEANS_35",50
"3594","8_8",0.896794221205441,"tSNE_KMEANS_40-50",34,"tSNE_KMEANS_40",50
"3595","8_8",0.880376857532789,"tSNE_KMEANS_45-50",36,"tSNE_KMEANS_45",50
"3596","8_8",0.998061322591547,"sc3_35-55",35,"sc3_35",55
"3597","8_8",0.988355824526768,"sc3_45-55",45,"sc3_45",55
"3598","8_8",0.833971524727341,"UMAP_KMEANS_35-55",28,"UMAP_KMEANS_35",55
"3599","8_8",0.731296303801981,"UMAP_KMEANS_40-55",33,"UMAP_KMEANS_40",55
"3600","8_8",0.901757808563782,"UMAP_KMEANS_45-55",40,"UMAP_KMEANS_45",55
"3601","8_8",0.812613791623795,"tSNE_KMEANS_35-55",27,"tSNE_KMEANS_35",55
"3602","8_8",0.896794221205441,"tSNE_KMEANS_40-55",34,"tSNE_KMEANS_40",55
"3603","8_8",0.891712142550816,"tSNE_KMEANS_45-55",34,"tSNE_KMEANS_45",55
"3604","8_8",0.998061322591547,"sc3_35-60",35,"sc3_35",60
"3605","8_8",0.988355824526768,"sc3_45-60",45,"sc3_45",60
"3606","8_8",0.833971524727341,"UMAP_KMEANS_35-60",28,"UMAP_KMEANS_35",60
"3607","8_8",0.745235432727587,"UMAP_KMEANS_40-60",31,"UMAP_KMEANS_40",60
"3608","8_8",0.91753789368528,"UMAP_KMEANS_45-60",38,"UMAP_KMEANS_45",60
"3609","8_8",0.812613791623795,"tSNE_KMEANS_35-60",27,"tSNE_KMEANS_35",60
"3610","8_8",0.896794221205441,"tSNE_KMEANS_40-60",34,"tSNE_KMEANS_40",60
"3611","8_8",0.891712142550816,"tSNE_KMEANS_45-60",34,"tSNE_KMEANS_45",60
"3612","8_8",0.998061322591547,"sc3_35-65",35,"sc3_35",65
"3613","8_8",0.988355824526768,"sc3_45-65",45,"sc3_45",65
"3614","8_8",0.843959747373838,"UMAP_KMEANS_35-65",27,"UMAP_KMEANS_35",65
"3615","8_8",0.745235432727587,"UMAP_KMEANS_40-65",31,"UMAP_KMEANS_40",65
"3616","8_8",0.928174352307387,"UMAP_KMEANS_45-65",37,"UMAP_KMEANS_45",65
"3617","8_8",0.812613791623795,"tSNE_KMEANS_35-65",27,"tSNE_KMEANS_35",65
"3618","8_8",0.910533783895314,"tSNE_KMEANS_40-65",32,"tSNE_KMEANS_40",65
"3619","8_8",0.891712142550816,"tSNE_KMEANS_45-65",34,"tSNE_KMEANS_45",65
"3620","8_8",0.998061322591547,"sc3_35-70",35,"sc3_35",70
"3621","8_8",0.988355824526768,"sc3_45-70",45,"sc3_45",70
"3622","8_8",0.843959747373838,"UMAP_KMEANS_35-70",27,"UMAP_KMEANS_35",70
"3623","8_8",0.758065753209902,"UMAP_KMEANS_40-70",29,"UMAP_KMEANS_40",70
"3624","8_8",0.928174352307387,"UMAP_KMEANS_45-70",37,"UMAP_KMEANS_45",70
"3625","8_8",0.812613791623795,"tSNE_KMEANS_35-70",27,"tSNE_KMEANS_35",70
"3626","8_8",0.921531565945747,"tSNE_KMEANS_40-70",30,"tSNE_KMEANS_40",70
"3627","8_8",0.895915890148146,"tSNE_KMEANS_45-70",33,"tSNE_KMEANS_45",70
"3628","8_8",0.998061322591547,"sc3_35-75",35,"sc3_35",75
"3629","8_8",0.988355824526768,"sc3_45-75",45,"sc3_45",75
"3630","8_8",0.843959747373838,"UMAP_KMEANS_35-75",27,"UMAP_KMEANS_35",75
"3631","8_8",0.765972006917921,"UMAP_KMEANS_40-75",28,"UMAP_KMEANS_40",75
"3632","8_8",0.928174352307387,"UMAP_KMEANS_45-75",37,"UMAP_KMEANS_45",75
"3633","8_8",0.812613791623795,"tSNE_KMEANS_35-75",27,"tSNE_KMEANS_35",75
"3634","8_8",0.934586724477308,"tSNE_KMEANS_40-75",28,"tSNE_KMEANS_40",75
"3635","8_8",0.90327522374732,"tSNE_KMEANS_45-75",32,"tSNE_KMEANS_45",75
"3636","8_8",0.998061322591547,"sc3_35-80",35,"sc3_35",80
"3637","8_8",0.988355824526768,"sc3_45-80",45,"sc3_45",80
"3638","8_8",0.854127380967983,"UMAP_KMEANS_35-80",26,"UMAP_KMEANS_35",80
"3639","8_8",0.769409709528667,"UMAP_KMEANS_40-80",27,"UMAP_KMEANS_40",80
"3640","8_8",0.944955507865795,"UMAP_KMEANS_45-80",35,"UMAP_KMEANS_45",80
"3641","8_8",0.812613791623795,"tSNE_KMEANS_35-80",27,"tSNE_KMEANS_35",80
"3642","8_8",0.934586724477308,"tSNE_KMEANS_40-80",28,"tSNE_KMEANS_40",80
"3643","8_8",0.90327522374732,"tSNE_KMEANS_45-80",32,"tSNE_KMEANS_45",80
"3644","8_8",0.998061322591547,"sc3_35-85",35,"sc3_35",85
"3645","8_8",0.988355824526768,"sc3_45-85",45,"sc3_45",85
"3646","8_8",0.860753102359312,"UMAP_KMEANS_35-85",25,"UMAP_KMEANS_35",85
"3647","8_8",0.773292064393447,"UMAP_KMEANS_40-85",26,"UMAP_KMEANS_40",85
"3648","8_8",0.944955507865795,"UMAP_KMEANS_45-85",35,"UMAP_KMEANS_45",85
"3649","8_8",0.82843520304674,"tSNE_KMEANS_35-85",24,"tSNE_KMEANS_35",85
"3650","8_8",0.934586724477308,"tSNE_KMEANS_40-85",28,"tSNE_KMEANS_40",85
"3651","8_8",0.90327522374732,"tSNE_KMEANS_45-85",32,"tSNE_KMEANS_45",85
"3652","8_8",0.998061322591547,"sc3_35-90",35,"sc3_35",90
"3653","8_8",0.988355824526768,"sc3_45-90",45,"sc3_45",90
"3654","8_8",0.860753102359312,"UMAP_KMEANS_35-90",25,"UMAP_KMEANS_35",90
"3655","8_8",0.777252966278639,"UMAP_KMEANS_40-90",25,"UMAP_KMEANS_40",90
"3656","8_8",0.962035438392,"UMAP_KMEANS_45-90",31,"UMAP_KMEANS_45",90
"3657","8_8",0.82843520304674,"tSNE_KMEANS_35-90",24,"tSNE_KMEANS_35",90
"3658","8_8",0.934586724477308,"tSNE_KMEANS_40-90",28,"tSNE_KMEANS_40",90
"3659","8_8",0.90327522374732,"tSNE_KMEANS_45-90",32,"tSNE_KMEANS_45",90
"3660","8_8",0.998061322591547,"sc3_35-95",35,"sc3_35",95
"3661","8_8",0.988355824526768,"sc3_45-95",45,"sc3_45",95
"3662","8_8",0.860753102359312,"UMAP_KMEANS_35-95",25,"UMAP_KMEANS_35",95
"3663","8_8",0.777252966278639,"UMAP_KMEANS_40-95",25,"UMAP_KMEANS_40",95
"3664","8_8",0.966433400181915,"UMAP_KMEANS_45-95",30,"UMAP_KMEANS_45",95
"3665","8_8",0.82843520304674,"tSNE_KMEANS_35-95",24,"tSNE_KMEANS_35",95
"3666","8_8",0.934586724477308,"tSNE_KMEANS_40-95",28,"tSNE_KMEANS_40",95
"3667","8_8",0.919385436764821,"tSNE_KMEANS_45-95",28,"tSNE_KMEANS_45",95
"3668","8_8",0.999378425615522,"sc3_35-100",31,"sc3_35",100
"3669","8_8",0.996427417335064,"sc3_45-100",31,"sc3_45",100
"3670","8_8",0.860753102359312,"UMAP_KMEANS_35-100",25,"UMAP_KMEANS_35",100
"3671","8_8",0.781112807535798,"UMAP_KMEANS_40-100",24,"UMAP_KMEANS_40",100
"3672","8_8",0.96918640651212,"UMAP_KMEANS_45-100",29,"UMAP_KMEANS_45",100
"3673","8_8",0.82843520304674,"tSNE_KMEANS_35-100",24,"tSNE_KMEANS_35",100
"3674","8_8",0.934586724477308,"tSNE_KMEANS_40-100",28,"tSNE_KMEANS_40",100
"3675","8_8",0.919385436764821,"tSNE_KMEANS_45-100",28,"tSNE_KMEANS_45",100
"3676","9_1",0.998061322591547,"sc3_35-00",35,"sc3_35",0
"3677","9_1",0.99382217035811,"sc3_40-00",40,"sc3_40",0
"3678","9_1",0.988355824526768,"sc3_45-00",45,"sc3_45",0
"3679","9_1",0.770537236197811,"UMAP_KMEANS_35-00",35,"UMAP_KMEANS_35",0
"3680","9_1",0.672373434893105,"UMAP_KMEANS_40-00",40,"UMAP_KMEANS_40",0
"3681","9_1",0.854850538127996,"UMAP_KMEANS_45-00",45,"UMAP_KMEANS_45",0
"3682","9_1",0.753605733475748,"tSNE_KMEANS_35-00",35,"tSNE_KMEANS_35",0
"3683","9_1",0.844032371265819,"tSNE_KMEANS_40-00",40,"tSNE_KMEANS_40",0
"3684","9_1",0.79735255761002,"tSNE_KMEANS_45-00",45,"tSNE_KMEANS_45",0
"3685","9_1",0.998061322591547,"sc3_35-05",35,"sc3_35",5
"3686","9_1",0.99382217035811,"sc3_40-05",40,"sc3_40",5
"3687","9_1",0.988355824526768,"sc3_45-05",45,"sc3_45",5
"3688","9_1",0.770537236197811,"UMAP_KMEANS_35-05",35,"UMAP_KMEANS_35",5
"3689","9_1",0.684113640612953,"UMAP_KMEANS_40-05",39,"UMAP_KMEANS_40",5
"3690","9_1",0.854850538127996,"UMAP_KMEANS_45-05",45,"UMAP_KMEANS_45",5
"3691","9_1",0.773890549422908,"tSNE_KMEANS_35-05",33,"tSNE_KMEANS_35",5
"3692","9_1",0.844032371265819,"tSNE_KMEANS_40-05",40,"tSNE_KMEANS_40",5
"3693","9_1",0.810275807351065,"tSNE_KMEANS_45-05",44,"tSNE_KMEANS_45",5
"3694","9_1",0.998061322591547,"sc3_35-10",35,"sc3_35",10
"3695","9_1",0.99382217035811,"sc3_40-10",40,"sc3_40",10
"3696","9_1",0.988355824526768,"sc3_45-10",45,"sc3_45",10
"3697","9_1",0.770537236197811,"UMAP_KMEANS_35-10",35,"UMAP_KMEANS_35",10
"3698","9_1",0.705061419450017,"UMAP_KMEANS_40-10",37,"UMAP_KMEANS_40",10
"3699","9_1",0.854850538127996,"UMAP_KMEANS_45-10",45,"UMAP_KMEANS_45",10
"3700","9_1",0.773890549422908,"tSNE_KMEANS_35-10",33,"tSNE_KMEANS_35",10
"3701","9_1",0.844032371265819,"tSNE_KMEANS_40-10",40,"tSNE_KMEANS_40",10
"3702","9_1",0.822201891414198,"tSNE_KMEANS_45-10",43,"tSNE_KMEANS_45",10
"3703","9_1",0.998061322591547,"sc3_35-15",35,"sc3_35",15
"3704","9_1",0.99382217035811,"sc3_40-15",40,"sc3_40",15
"3705","9_1",0.988355824526768,"sc3_45-15",45,"sc3_45",15
"3706","9_1",0.770537236197811,"UMAP_KMEANS_35-15",35,"UMAP_KMEANS_35",15
"3707","9_1",0.713318285994308,"UMAP_KMEANS_40-15",36,"UMAP_KMEANS_40",15
"3708","9_1",0.874595896122859,"UMAP_KMEANS_45-15",43,"UMAP_KMEANS_45",15
"3709","9_1",0.773890549422908,"tSNE_KMEANS_35-15",33,"tSNE_KMEANS_35",15
"3710","9_1",0.844032371265819,"tSNE_KMEANS_40-15",40,"tSNE_KMEANS_40",15
"3711","9_1",0.83117558069956,"tSNE_KMEANS_45-15",42,"tSNE_KMEANS_45",15
"3712","9_1",0.998061322591547,"sc3_35-20",35,"sc3_35",20
"3713","9_1",0.99382217035811,"sc3_40-20",40,"sc3_40",20
"3714","9_1",0.988355824526768,"sc3_45-20",45,"sc3_45",20
"3715","9_1",0.789665172065026,"UMAP_KMEANS_35-20",33,"UMAP_KMEANS_35",20
"3716","9_1",0.713318285994308,"UMAP_KMEANS_40-20",36,"UMAP_KMEANS_40",20
"3717","9_1",0.874595896122859,"UMAP_KMEANS_45-20",43,"UMAP_KMEANS_45",20
"3718","9_1",0.773890549422908,"tSNE_KMEANS_35-20",33,"tSNE_KMEANS_35",20
"3719","9_1",0.856248218720541,"tSNE_KMEANS_40-20",39,"tSNE_KMEANS_40",20
"3720","9_1",0.839591962081613,"tSNE_KMEANS_45-20",41,"tSNE_KMEANS_45",20
"3721","9_1",0.998061322591547,"sc3_35-25",35,"sc3_35",25
"3722","9_1",0.99382217035811,"sc3_40-25",40,"sc3_40",25
"3723","9_1",0.988355824526768,"sc3_45-25",45,"sc3_45",25
"3724","9_1",0.800026062837079,"UMAP_KMEANS_35-25",32,"UMAP_KMEANS_35",25
"3725","9_1",0.713318285994308,"UMAP_KMEANS_40-25",36,"UMAP_KMEANS_40",25
"3726","9_1",0.874595896122859,"UMAP_KMEANS_45-25",43,"UMAP_KMEANS_45",25
"3727","9_1",0.780849880826732,"tSNE_KMEANS_35-25",32,"tSNE_KMEANS_35",25
"3728","9_1",0.86654308946937,"tSNE_KMEANS_40-25",38,"tSNE_KMEANS_40",25
"3729","9_1",0.847342864676509,"tSNE_KMEANS_45-25",40,"tSNE_KMEANS_45",25
"3730","9_1",0.998061322591547,"sc3_35-30",35,"sc3_35",30
"3731","9_1",0.99382217035811,"sc3_40-30",40,"sc3_40",30
"3732","9_1",0.988355824526768,"sc3_45-30",45,"sc3_45",30
"3733","9_1",0.81374569817458,"UMAP_KMEANS_35-30",30,"UMAP_KMEANS_35",30
"3734","9_1",0.713318285994308,"UMAP_KMEANS_40-30",36,"UMAP_KMEANS_40",30
"3735","9_1",0.885564791003094,"UMAP_KMEANS_45-30",42,"UMAP_KMEANS_45",30
"3736","9_1",0.780849880826732,"tSNE_KMEANS_35-30",32,"tSNE_KMEANS_35",30
"3737","9_1",0.875567489928444,"tSNE_KMEANS_40-30",37,"tSNE_KMEANS_40",30
"3738","9_1",0.847342864676509,"tSNE_KMEANS_45-30",40,"tSNE_KMEANS_45",30
"3739","9_1",0.998061322591547,"sc3_35-35",35,"sc3_35",35
"3740","9_1",0.99382217035811,"sc3_40-35",40,"sc3_40",35
"3741","9_1",0.988355824526768,"sc3_45-35",45,"sc3_45",35
"3742","9_1",0.833971524727341,"UMAP_KMEANS_35-35",28,"UMAP_KMEANS_35",35
"3743","9_1",0.713318285994308,"UMAP_KMEANS_40-35",36,"UMAP_KMEANS_40",35
"3744","9_1",0.891363812460256,"UMAP_KMEANS_45-35",41,"UMAP_KMEANS_45",35
"3745","9_1",0.780849880826732,"tSNE_KMEANS_35-35",32,"tSNE_KMEANS_35",35
"3746","9_1",0.875567489928444,"tSNE_KMEANS_40-35",37,"tSNE_KMEANS_40",35
"3747","9_1",0.856376803336597,"tSNE_KMEANS_45-35",39,"tSNE_KMEANS_45",35
"3748","9_1",0.998061322591547,"sc3_35-40",35,"sc3_35",40
"3749","9_1",0.99382217035811,"sc3_40-40",40,"sc3_40",40
"3750","9_1",0.988355824526768,"sc3_45-40",45,"sc3_45",40
"3751","9_1",0.833971524727341,"UMAP_KMEANS_35-40",28,"UMAP_KMEANS_35",40
"3752","9_1",0.713318285994308,"UMAP_KMEANS_40-40",36,"UMAP_KMEANS_40",40
"3753","9_1",0.901757808563782,"UMAP_KMEANS_45-40",40,"UMAP_KMEANS_45",40
"3754","9_1",0.790525076635369,"tSNE_KMEANS_35-40",31,"tSNE_KMEANS_35",40
"3755","9_1",0.875567489928444,"tSNE_KMEANS_40-40",37,"tSNE_KMEANS_40",40
"3756","9_1",0.880376857532789,"tSNE_KMEANS_45-40",36,"tSNE_KMEANS_45",40
"3757","9_1",0.998061322591547,"sc3_35-45",35,"sc3_35",45
"3758","9_1",0.99382217035811,"sc3_40-45",40,"sc3_40",45
"3759","9_1",0.988355824526768,"sc3_45-45",45,"sc3_45",45
"3760","9_1",0.833971524727341,"UMAP_KMEANS_35-45",28,"UMAP_KMEANS_35",45
"3761","9_1",0.727631931020415,"UMAP_KMEANS_40-45",34,"UMAP_KMEANS_40",45
"3762","9_1",0.907423682915882,"UMAP_KMEANS_45-45",39,"UMAP_KMEANS_45",45
"3763","9_1",0.790525076635369,"tSNE_KMEANS_35-45",31,"tSNE_KMEANS_35",45
"3764","9_1",0.883592929243326,"tSNE_KMEANS_40-45",36,"tSNE_KMEANS_40",45
"3765","9_1",0.880376857532789,"tSNE_KMEANS_45-45",36,"tSNE_KMEANS_45",45
"3766","9_1",0.998061322591547,"sc3_35-50",35,"sc3_35",50
"3767","9_1",0.99382217035811,"sc3_40-50",40,"sc3_40",50
"3768","9_1",0.988355824526768,"sc3_45-50",45,"sc3_45",50
"3769","9_1",0.843959747373838,"UMAP_KMEANS_35-50",27,"UMAP_KMEANS_35",50
"3770","9_1",0.727631931020415,"UMAP_KMEANS_40-50",34,"UMAP_KMEANS_40",50
"3771","9_1",0.928174352307387,"UMAP_KMEANS_45-50",37,"UMAP_KMEANS_45",50
"3772","9_1",0.790525076635369,"tSNE_KMEANS_35-50",31,"tSNE_KMEANS_35",50
"3773","9_1",0.8888155448341,"tSNE_KMEANS_40-50",35,"tSNE_KMEANS_40",50
"3774","9_1",0.880376857532789,"tSNE_KMEANS_45-50",36,"tSNE_KMEANS_45",50
"3775","9_1",0.998061322591547,"sc3_35-55",35,"sc3_35",55
"3776","9_1",0.99382217035811,"sc3_40-55",40,"sc3_40",55
"3777","9_1",0.988355824526768,"sc3_45-55",45,"sc3_45",55
"3778","9_1",0.843959747373838,"UMAP_KMEANS_35-55",27,"UMAP_KMEANS_35",55
"3779","9_1",0.732435625458715,"UMAP_KMEANS_40-55",33,"UMAP_KMEANS_40",55
"3780","9_1",0.928174352307387,"UMAP_KMEANS_45-55",37,"UMAP_KMEANS_45",55
"3781","9_1",0.790525076635369,"tSNE_KMEANS_35-55",31,"tSNE_KMEANS_35",55
"3782","9_1",0.910533783895314,"tSNE_KMEANS_40-55",32,"tSNE_KMEANS_40",55
"3783","9_1",0.880376857532789,"tSNE_KMEANS_45-55",36,"tSNE_KMEANS_45",55
"3784","9_1",0.998061322591547,"sc3_35-60",35,"sc3_35",60
"3785","9_1",0.99382217035811,"sc3_40-60",40,"sc3_40",60
