"","0.3,30","0.3,50","0.3,100","0.4,30","0.4,50","0.4,100","0.5,30","0.5,50","0.5,100","0.6,30","0.6,50","0.6,100","0.7,30","0.7,50","0.7,100","0.8,30","0.8,50","0.8,100","0.9,30","0.9,50","0.9,100","1,30","1,50","1,100","1.1,30","1.1,50","1.1,100","1.2,30","1.2,50","1.2,100","1.3,30","1.3,50","1.3,100","1.4,30","1.4,50","1.4,100","1.5,30","1.5,50","1.5,100","1.6,30","1.6,50","1.6,100","1.7,30","1.7,50","1.7,100","1.8,30","1.8,50","1.8,100","1.9,30","1.9,50","1.9,100","2,30","2,50","2,100","2.1,30","2.1,50","2.1,100","2.2,30","2.2,50","2.2,100","2.3,30","2.3,50","2.3,100","2.4,30","2.4,50","2.4,100","2.5,30","2.5,50","2.5,100","cells"
"Cell1584",27,27,24,27,27,24,27,27,25,27,27,25,27,27,25,28,27,26,28,27,26,28,27,27,28,27,27,28,27,27,28,27,27,28,27,27,28,27,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,28,"Cell1584"
"Cell1585",27,27,24,27,27,24,27,27,25,27,27,25,27,27,25,28,27,26,28,27,26,28,27,27,28,27,27,28,27,27,28,27,27,28,27,27,28,27,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,28,"Cell1585"
"Cell1586",21,21,1,21,21,1,21,21,21,21,21,21,21,21,21,22,21,22,22,21,22,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,22,23,22,22,23,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,23,"Cell1586"
"Cell1587",18,18,16,18,18,16,18,18,16,19,18,16,18,18,16,19,18,16,19,18,16,19,18,16,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,20,18,19,19,20,"Cell1587"
"Cell1588",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,3,3,1,2,3,3,"Cell1588"
"Cell1589",8,11,1,8,11,1,8,11,1,8,11,1,8,11,1,9,11,1,9,11,1,9,11,19,9,11,19,9,11,18,9,11,16,9,11,13,9,11,13,9,12,12,9,12,12,9,12,11,9,12,8,9,12,8,9,12,8,9,12,8,9,12,8,9,12,9,9,12,9,"Cell1589"
"Cell1590",17,17,15,17,17,15,17,17,15,17,17,15,17,17,15,18,17,15,18,17,15,18,17,15,18,17,16,18,17,16,18,17,17,18,17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,18,"Cell1590"
"Cell1591",14,14,12,14,14,12,14,14,12,14,14,12,14,14,12,15,14,12,15,14,12,15,14,12,15,14,12,15,14,12,15,14,13,15,14,14,15,14,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,15,"Cell1591"
"Cell1592",7,6,1,7,6,1,7,6,1,7,6,1,7,6,1,8,6,18,8,6,18,8,6,18,8,6,13,8,6,13,8,6,11,8,6,11,8,6,11,8,7,9,8,7,9,8,7,9,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,8,8,7,10,"Cell1592"
"Cell1593",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,6,"Cell1593"
"Cell1594",18,18,16,18,18,16,18,18,16,19,18,16,18,18,16,19,18,16,19,18,16,19,18,16,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,20,18,19,19,20,"Cell1594"
"Cell1595",7,6,1,7,6,1,7,6,1,7,6,1,7,6,1,8,6,18,8,6,18,8,6,18,8,6,13,8,6,13,8,6,11,8,6,11,8,6,11,8,7,9,8,7,9,8,7,9,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,8,8,7,10,"Cell1595"
"Cell1596",15,15,13,15,15,13,15,15,13,15,15,13,15,15,13,16,15,13,16,15,13,16,15,13,16,15,14,16,15,14,16,15,14,16,15,15,16,15,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,16,"Cell1596"
"Cell1597",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,6,"Cell1597"
"Cell1598",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,6,"Cell1598"
"Cell1599",8,11,1,8,11,1,8,11,1,8,11,1,8,11,1,9,11,1,9,11,1,9,11,19,9,11,19,9,11,18,9,11,16,9,11,13,9,11,13,9,12,12,9,12,12,9,12,11,9,12,8,9,12,8,9,12,8,9,12,8,9,12,8,9,12,9,9,12,9,"Cell1599"
"Cell1600",9,8,7,9,8,7,9,8,7,9,8,7,9,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,8,"Cell1600"
"Cell1601",20,20,18,20,20,18,20,20,18,20,20,18,20,20,18,21,20,19,21,20,19,21,20,20,21,20,20,21,20,20,21,20,20,21,20,20,21,20,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,21,"Cell1601"
"Cell1602",6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,7,"Cell1602"
"Cell1603",14,14,12,14,14,12,14,14,12,14,14,12,14,14,12,15,14,12,15,14,12,15,14,12,15,14,12,15,14,12,15,14,13,15,14,14,15,14,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,15,"Cell1603"
"Cell1604",16,16,14,16,16,14,16,16,14,16,16,14,16,16,14,17,16,14,17,16,14,17,16,14,17,16,15,17,16,15,17,16,15,17,16,16,17,16,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,17,"Cell1604"
"Cell1605",26,26,23,26,26,23,26,26,24,26,26,24,26,26,24,27,26,25,27,26,25,27,26,26,27,26,26,27,26,26,27,26,26,27,26,26,27,26,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,27,"Cell1605"
"Cell1606",26,26,23,26,26,23,26,26,24,26,26,24,26,26,24,27,26,25,27,26,25,27,26,26,27,26,26,27,26,26,27,26,26,27,26,26,27,26,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,27,"Cell1606"
"Cell1607",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell1607"
"Cell1608",25,25,22,25,25,22,25,25,23,25,25,23,25,25,23,26,25,24,26,25,24,26,25,25,26,25,25,26,25,25,26,25,25,26,25,25,26,25,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,26,"Cell1608"
"Cell1609",8,11,1,8,11,1,8,11,1,8,11,1,8,11,1,9,11,1,9,11,1,9,11,19,9,11,19,9,11,18,9,11,16,9,11,13,9,11,13,9,12,12,9,12,12,9,12,11,9,12,8,9,12,8,9,12,8,9,12,8,9,12,8,9,12,9,9,12,9,"Cell1609"
"Cell1610",6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,7,"Cell1610"
"Cell1611",18,18,16,18,18,16,18,18,16,19,18,16,18,18,16,19,18,16,19,18,16,19,18,16,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,20,18,19,19,20,"Cell1611"
"Cell1612",19,19,17,19,19,17,19,19,17,18,19,17,19,19,17,20,19,17,20,19,17,20,19,17,20,19,18,20,19,19,20,19,19,20,19,19,20,19,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,19,19,20,20,19,"Cell1612"
"Cell1613",19,19,17,19,19,17,19,19,17,18,19,17,19,19,17,20,19,17,20,19,17,20,19,17,20,19,18,20,19,19,20,19,19,20,19,19,20,19,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,19,19,20,20,19,"Cell1613"
"Cell1614",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,"Cell1614"
"Cell1616",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,6,"Cell1616"
"Cell1617",20,20,18,20,20,18,20,20,18,20,20,18,20,20,18,21,20,19,21,20,19,21,20,20,21,20,20,21,20,20,21,20,20,21,20,20,21,20,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,21,"Cell1617"
"Cell1618",17,17,15,17,17,15,17,17,15,17,17,15,17,17,15,18,17,15,18,17,15,18,17,15,18,17,16,18,17,16,18,17,17,18,17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,18,"Cell1618"
"Cell1619",12,12,10,12,12,10,12,12,10,12,12,10,12,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,13,11,13,13,11,13,13,12,13,13,12,13,13,12,13,13,12,13,13,12,13,13,12,13,13,12,13,13,13,"Cell1619"
"Cell1620",10,9,8,10,9,8,10,9,8,11,9,8,10,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,10,8,11,10,8,11,10,8,11,10,9,11,10,9,11,10,9,11,10,9,11,10,9,11,11,10,11,10,11,"Cell1620"
"Cell1621",22,22,19,22,22,19,22,22,19,22,22,19,22,22,19,23,22,20,23,22,20,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,22,22,21,23,23,22,"Cell1621"
"Cell1622",11,10,9,11,10,9,11,10,9,10,10,9,11,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,11,10,12,11,10,12,11,10,12,11,11,12,11,11,12,11,11,12,11,11,12,11,11,12,10,11,12,11,12,"Cell1622"
"Cell1623",9,8,7,9,8,7,9,8,7,9,8,7,9,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,8,"Cell1623"
"Cell1624",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell1624"
"Cell1625",22,22,19,22,22,19,22,22,19,22,22,19,22,22,19,23,22,20,23,22,20,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,22,22,21,23,23,22,"Cell1625"
"Cell1626",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,3,1,1,2,1,3,"Cell1626"
"Cell1627",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell1627"
"Cell1628",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,"Cell1628"
"Cell1629",8,11,1,8,11,1,8,11,1,8,11,1,8,11,1,9,11,1,9,11,1,9,11,19,9,11,19,9,11,18,9,11,16,9,11,13,9,11,13,9,12,12,9,12,12,9,12,11,9,12,8,9,12,8,9,12,8,9,12,8,9,12,8,9,12,9,9,12,9,"Cell1629"
"Cell1630",17,17,15,17,17,15,17,17,15,17,17,15,17,17,15,18,17,15,18,17,15,18,17,15,18,17,16,18,17,16,18,17,17,18,17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,18,"Cell1630"
"Cell1631",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,"Cell1631"
"Cell1632",10,9,8,10,9,8,10,9,8,11,9,8,10,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,10,8,11,10,8,11,10,8,11,10,9,11,10,9,11,10,9,11,10,9,11,10,9,11,11,10,11,10,11,"Cell1632"
"Cell1633",16,16,14,16,16,14,16,16,14,16,16,14,16,16,14,17,16,14,17,16,14,17,16,14,17,16,15,17,16,15,17,16,15,17,16,16,17,16,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,17,"Cell1633"
"Cell1634",12,12,10,12,12,10,12,12,10,12,12,10,12,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,13,11,13,13,11,13,13,12,13,13,12,13,13,12,13,13,12,13,13,12,13,13,12,13,13,12,13,13,13,"Cell1634"
"Cell1635",22,22,19,22,22,19,22,22,19,22,22,19,22,22,19,23,22,20,23,22,20,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,22,22,21,23,23,22,"Cell1635"
"Cell1636",22,22,19,22,22,19,22,22,19,22,22,19,22,22,19,23,22,20,23,22,20,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,22,22,21,23,23,22,"Cell1636"
"Cell1637",20,20,18,20,20,18,20,20,18,20,20,18,20,20,18,21,20,19,21,20,19,21,20,20,21,20,20,21,20,20,21,20,20,21,20,20,21,20,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,21,"Cell1637"
"Cell1638",17,17,15,17,17,15,17,17,15,17,17,15,17,17,15,18,17,15,18,17,15,18,17,15,18,17,16,18,17,16,18,17,17,18,17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,18,"Cell1638"
"Cell1639",26,26,23,26,26,23,26,26,24,26,26,24,26,26,24,27,26,25,27,26,25,27,26,26,27,26,26,27,26,26,27,26,26,27,26,26,27,26,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,27,"Cell1639"
"Cell1640",16,16,14,16,16,14,16,16,14,16,16,14,16,16,14,17,16,14,17,16,14,17,16,14,17,16,15,17,16,15,17,16,15,17,16,16,17,16,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,17,"Cell1640"
"Cell1641",19,19,17,19,19,17,19,19,17,18,19,17,19,19,17,20,19,17,20,19,17,20,19,17,20,19,18,20,19,19,20,19,19,20,19,19,20,19,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,19,19,20,20,19,"Cell1641"
"Cell1642",8,11,1,8,11,1,8,11,1,8,11,1,8,11,1,9,11,1,9,11,1,9,11,19,9,11,19,9,11,18,9,11,16,9,11,13,9,11,13,9,12,12,9,12,12,9,12,11,9,12,8,9,12,8,9,12,8,9,12,8,9,12,8,9,12,9,9,12,9,"Cell1642"
"Cell1643",10,9,8,10,9,8,10,9,8,11,9,8,10,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,10,8,11,10,8,11,10,8,11,10,9,11,10,9,11,10,9,11,10,9,11,10,9,11,11,10,11,10,11,"Cell1643"
"Cell1644",21,21,1,21,21,1,21,21,21,21,21,21,21,21,21,22,21,22,22,21,22,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,22,23,22,22,23,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,23,"Cell1644"
"Cell1645",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,"Cell1645"
"Cell1646",20,20,18,20,20,18,20,20,18,20,20,18,20,20,18,21,20,19,21,20,19,21,20,20,21,20,20,21,20,20,21,20,20,21,20,20,21,20,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,21,"Cell1646"
"Cell1647",22,22,19,22,22,19,22,22,19,22,22,19,22,22,19,23,22,20,23,22,20,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,22,22,21,23,23,22,"Cell1647"
"Cell1648",21,21,1,21,21,1,21,21,21,21,21,21,21,21,21,22,21,22,22,21,22,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,22,23,22,22,23,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,23,"Cell1648"
"Cell1649",11,10,9,11,10,9,11,10,9,10,10,9,11,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,11,10,12,11,10,12,11,10,12,11,11,12,11,11,12,11,11,12,11,11,12,11,11,12,10,11,12,11,12,"Cell1649"
"Cell1650",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,3,2,2,"Cell1650"
"Cell1651",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell1651"
"Cell1652",23,23,20,23,23,20,23,23,20,23,23,20,23,23,20,24,23,21,24,23,21,24,23,22,24,23,22,24,23,22,24,23,22,24,23,22,24,23,22,24,24,22,24,24,22,24,24,22,24,24,23,24,24,23,24,24,23,24,24,23,24,24,23,24,24,23,24,24,24,"Cell1652"
"Cell1653",19,19,17,19,19,17,19,19,17,18,19,17,19,19,17,20,19,17,20,19,17,20,19,17,20,19,18,20,19,19,20,19,19,20,19,19,20,19,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,19,19,20,20,19,"Cell1653"
"Cell1654",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell1654"
"Cell1655",27,27,24,27,27,24,27,27,25,27,27,25,27,27,25,28,27,26,28,27,26,28,27,27,28,27,27,28,27,27,28,27,27,28,27,27,28,27,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,28,"Cell1655"
"Cell1656",17,17,15,17,17,15,17,17,15,17,17,15,17,17,15,18,17,15,18,17,15,18,17,15,18,17,16,18,17,16,18,17,17,18,17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,18,"Cell1656"
"Cell1657",7,6,1,7,6,1,7,6,1,7,6,1,7,6,1,8,6,18,8,6,18,8,6,18,8,6,13,8,6,13,8,6,11,8,6,11,8,6,11,8,7,9,8,7,9,8,7,9,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,8,8,7,10,"Cell1657"
"Cell1658",21,21,1,21,21,1,21,21,21,21,21,21,21,21,21,22,21,22,22,21,22,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,22,23,22,22,23,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,23,"Cell1658"
"Cell1659",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,3,3,1,2,3,3,"Cell1659"
"Cell1660",18,18,16,18,18,16,18,18,16,19,18,16,18,18,16,19,18,16,19,18,16,19,18,16,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,20,18,19,19,20,"Cell1660"
"Cell1661",26,26,23,26,26,23,26,26,24,26,26,24,26,26,24,27,26,25,27,26,25,27,26,26,27,26,26,27,26,26,27,26,26,27,26,26,27,26,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,27,"Cell1661"
"Cell1662",27,27,24,27,27,24,27,27,25,27,27,25,27,27,25,28,27,26,28,27,26,28,27,27,28,27,27,28,27,27,28,27,27,28,27,27,28,27,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,27,28,28,28,"Cell1662"
"Cell1663",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell1663"
"Cell1664",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,"Cell1664"
"Cell1665",16,16,14,16,16,14,16,16,14,16,16,14,16,16,14,17,16,14,17,16,14,17,16,14,17,16,15,17,16,15,17,16,15,17,16,16,17,16,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,17,"Cell1665"
"Cell1666",12,12,10,12,12,10,12,12,10,12,12,10,12,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,13,11,13,13,11,13,13,12,13,13,12,13,13,12,13,13,12,13,13,12,13,13,12,13,13,12,13,13,13,"Cell1666"
"Cell1667",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,3,2,2,"Cell1667"
"Cell1668",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,"Cell1668"
"Cell1669",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell1669"
"Cell1670",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,3,1,1,2,1,1,"Cell1670"
"Cell1671",23,23,20,23,23,20,23,23,20,23,23,20,23,23,20,24,23,21,24,23,21,24,23,22,24,23,22,24,23,22,24,23,22,24,23,22,24,23,22,24,24,22,24,24,22,24,24,22,24,24,23,24,24,23,24,24,23,24,24,23,24,24,23,24,24,23,24,24,24,"Cell1671"
"Cell1672",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,6,"Cell1672"
