cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell1075,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4
Cell1076,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11
Cell1077,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6
Cell1078,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11
Cell1079,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15
Cell108,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32
Cell1080,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10
Cell1081,24,32,5,24,32,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5
Cell1082,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,25,18,19
Cell1083,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9,17,1,9
Cell1084,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32
Cell1085,24,32,5,24,32,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5
Cell1086,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28
Cell1087,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8
Cell1088,13,21,39,13,21,39,13,21,39,13,21,39,13,21,39,13,21,39,13,21,39,13,21,39,13,21,39,13,21,39,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31
Cell1089,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5
Cell109,12,4,30,12,4,30,12,4,30,12,4,30,12,4,3,12,4,3,12,4,3,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell1090,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13
Cell1091,22,24,14,22,24,14,22,24,14,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4
Cell1092,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell1093,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell1094,33,35,12,33,35,12,33,35,12,33,35,12,33,35,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12
Cell1095,20,31,28,20,31,28,20,31,28,20,31,28,20,31,28,20,31,28,20,31,28,20,31,28,20,31,28,20,31,28,20,31,28,20,31,28,20,31,28,20,31,28,20,31,28,20,31,28,20,31,28,20,31,28,20,31,28,20,31,28,19,31,28
Cell1096,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28
Cell1097,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11
Cell1098,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29
Cell1099,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29
Cell11,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10
Cell110,3,10,38,3,10,38,3,10,38,3,10,38,3,10,38,3,10,38,3,10,38,3,10,38,3,10,38,3,10,38,3,10,38,3,10,38,3,10,38,3,10,38,3,10,38,3,10,38,3,10,38,3,10,38,3,10,38,3,10,7,3,10,7
Cell1100,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32
Cell1101,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32
Cell1102,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,1,3,25
Cell1103,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5
Cell1104,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27
Cell1105,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32
Cell1106,24,32,5,24,32,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5
Cell1107,22,24,14,22,24,14,22,24,14,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4
Cell1108,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10
Cell1109,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11
Cell111,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13
Cell1110,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29
Cell1111,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,14,30,11
Cell1112,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28
Cell1113,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28
Cell1114,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28
Cell1115,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13
Cell1116,2,33,25,2,33,25,2,33,25,2,33,25,2,33,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,1,3,25
Cell1117,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,10,7
Cell1118,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,7,3,10,7
Cell1119,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4
Cell112,24,32,5,24,32,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5
Cell1120,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8
Cell1121,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,6,21,5,6,21,5,6,21,5,6,21
Cell1122,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32
Cell1123,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,6,21,5,6,21,5,6,21
Cell1124,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,25,18,19
Cell1125,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15
Cell1126,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31
Cell1127,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8
Cell1128,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18
Cell1129,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28
Cell113,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31
Cell1130,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10
Cell1131,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,7,3,10,7
Cell1132,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,1,3,25
Cell1133,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19
Cell1134,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell1135,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15
Cell1136,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,19,7,3,10,7
Cell1137,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28
Cell1138,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20
Cell1139,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28
Cell114,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19
Cell1140,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5
Cell1141,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28
Cell1142,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5
Cell1143,2,16,25,2,16,25,2,16,25,2,16,25,2,16,25,2,16,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,1,3,25
Cell1144,33,35,12,33,35,12,33,35,12,33,35,12,33,35,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12
Cell1145,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8
Cell1146,15,36,33,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15
Cell1147,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,36,30,11,14,30,11
Cell1148,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4
Cell1149,8,2,40,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2
Cell115,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27
Cell1150,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12
Cell1151,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29
Cell1152,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28
Cell1153,12,4,30,12,4,30,12,4,30,12,4,30,12,4,3,12,4,3,12,4,3,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell1154,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19
Cell1155,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,23,5,9,21,5,6,21,5,6,21,5,6,21
Cell1156,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8
Cell1157,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19
Cell1158,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6
Cell1159,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28
Cell116,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18
Cell1160,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8
Cell1161,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5
Cell1162,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27
Cell1163,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,7,3,10,7
Cell1164,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10
Cell1165,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28
