cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell1084,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3
Cell1085,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,35,33,13,35,33,13,35,33,13,35,33,13,35,33,13,28,33,12,28,33,12
Cell1086,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26
Cell1087,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10
Cell1088,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6
Cell1089,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5
Cell109,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31
Cell1090,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,7,29,17,7,29,17,7,29,17,7,29,17
Cell1091,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12
Cell1092,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14
Cell1093,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11
Cell1094,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,35,33,13,35,33,13,35,33,13,35,33,13,35,33,13,28,33,12,28,33,12
Cell1095,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4
Cell1096,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10
Cell1097,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24
Cell1098,22,11,26,22,11,26,22,11,26,22,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26
Cell1099,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3
Cell11,13,20,38,13,20,38,13,20,38,13,20,38,13,20,38,13,20,38,13,20,38,13,20,38,13,20,38,13,20,38,13,16,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38
Cell110,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6
Cell1100,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34
Cell1101,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38
Cell1102,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4
Cell1103,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,35,33,13,35,33,13,35,33,13,35,33,13,35,33,13,28,33,12,28,33,12
Cell1104,21,15,7,21,15,7,21,15,7,21,15,7,21,15,7,21,15,7,21,15,7,21,15,7,21,15,7,21,15,7,21,15,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7
Cell1105,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4
Cell1106,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,7,29,17,7,29,17,7,29,17,7,29,17
Cell1107,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5
Cell1108,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31
Cell1109,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12
Cell111,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17
Cell1110,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31
Cell1111,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell1112,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33
Cell1113,22,11,26,22,11,26,22,11,26,22,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26
Cell1114,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,27,27,39,27,27,39,27,27,39,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell1115,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21
Cell1116,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3
Cell1117,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,16,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38
Cell1118,16,37,36,16,37,36,16,37,36,16,37,36,16,37,36,16,37,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36
Cell1119,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell112,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7
Cell1120,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6
Cell1121,3,35,2,3,35,2,3,35,2,3,35,2,3,35,2,3,35,2,3,35,2,3,35,2,3,35,2,3,35,2,3,35,2,3,35,2,3,35,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2
Cell1122,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3
Cell1123,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31
Cell1124,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2
Cell1125,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17
Cell1126,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell1127,4,38,27,4,38,27,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4
Cell1128,6,12,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26
Cell1129,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31
Cell113,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4
Cell1130,13,20,38,13,20,38,13,20,38,13,20,38,13,20,38,13,20,38,13,20,38,13,20,38,13,20,38,13,20,38,13,16,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38
Cell1131,22,11,26,22,11,26,22,11,26,22,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26
Cell1132,31,25,32,31,25,32,31,25,32,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10
Cell1133,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34
Cell1134,4,38,27,4,38,27,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4
Cell1135,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26
Cell1136,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34
Cell1137,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,7,29,17,7,29,17,7,29,17,7,29,17
Cell1138,16,24,36,16,24,36,16,24,36,16,24,36,16,24,36,16,24,36,16,24,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36
Cell1139,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24
Cell114,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28
Cell1140,31,25,32,31,25,32,31,25,32,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10
Cell1141,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,27,27,39,27,27,39,27,27,39,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell1142,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,27,27,39,27,27,39,27,27,39,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell1143,22,11,26,22,11,26,22,11,26,22,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26
Cell1144,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,7,29,17,7,29,17,7,29,17,7,29,17
Cell1145,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28
Cell1146,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26
Cell1147,4,38,27,4,38,27,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4
Cell1148,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34
Cell1149,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14
Cell115,11,28,23,11,28,23,11,28,23,11,28,23,11,28,23,11,28,23,11,28,23,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14
Cell1150,1,8,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5
Cell1151,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3
Cell1152,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7
Cell1153,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5
Cell1154,3,18,40,3,18,40,3,18,40,3,18,40,3,18,40,3,18,40,3,18,40,3,18,40,3,18,40,3,18,40,3,18,40,3,18,40,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2
Cell1155,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24
Cell1156,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15
Cell1157,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10
Cell1158,1,8,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5
Cell1159,30,23,18,30,23,18,30,23,18,30,23,18,30,23,18,30,23,18,30,23,18,30,23,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18
Cell116,1,8,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5
Cell1160,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell1161,4,38,27,4,38,27,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4
Cell1162,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4
Cell1163,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,35,33,13,35,33,13,35,33,13,35,33,13,35,33,13,28,33,12,28,33,12
Cell1164,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11
Cell1165,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,35,33,13,35,33,13,35,33,13,35,33,13,35,33,13,28,33,12,28,33,12
Cell1166,6,12,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26
Cell1167,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell1168,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3
Cell1169,3,26,40,3,26,40,3,26,40,3,26,40,3,26,40,3,26,40,3,26,40,3,26,40,3,26,40,3,26,40,3,26,40,3,26,40,3,26,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2
Cell117,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38
Cell1170,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11
Cell1171,21,13,30,21,13,30,21,13,30,21,13,30,21,13,30,21,13,30,21,13,30,21,13,30,21,13,30,21,13,30,21,13,30,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7,21,13,7
Cell1172,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6
Cell1173,31,25,32,31,25,32,31,25,32,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10
Cell1174,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6
