"","nCells","param","Value","Name","n_clus","clustering","level"
"1333","300","35",0.880250324798974,"sc3-15",35,"sc3",15
"1334","300","35",0.87760573096312,"X35-15",34,"X35",15
"1335","300","35",0.887612363211222,"X35.1-15",34,"X35.1",15
"1336","300","35",0.880250324798974,"sc3-20",35,"sc3",20
"1337","300","35",0.87760573096312,"X35-20",34,"X35",20
"1338","300","35",0.887612363211222,"X35.1-20",34,"X35.1",20
"1339","300","35",0.880250324798974,"sc3-25",35,"sc3",25
"1340","300","35",0.87760573096312,"X35-25",34,"X35",25
"1341","300","35",0.887612363211222,"X35.1-25",34,"X35.1",25
"1342","300","35",0.895043902697136,"sc3-30",34,"sc3",30
"1343","300","35",0.87760573096312,"X35-30",34,"X35",30
"1344","300","35",0.887612363211222,"X35.1-30",34,"X35.1",30
"1345","300","35",0.895043902697136,"sc3-35",34,"sc3",35
"1346","300","35",0.87760573096312,"X35-35",34,"X35",35
"1347","300","35",0.887612363211222,"X35.1-35",34,"X35.1",35
"1348","300","35",0.895043902697136,"sc3-40",34,"sc3",40
"1349","300","35",0.87760573096312,"X35-40",34,"X35",40
"1350","300","35",0.897273531212332,"X35.1-40",33,"X35.1",40
"1351","300","35",0.895043902697136,"sc3-45",34,"sc3",45
"1352","300","35",0.87760573096312,"X35-45",34,"X35",45
"1353","300","35",0.897273531212332,"X35.1-45",33,"X35.1",45
"1354","300","35",0.895043902697136,"sc3-50",34,"sc3",50
"1355","300","35",0.87760573096312,"X35-50",34,"X35",50
"1356","300","35",0.909130172897644,"X35.1-50",32,"X35.1",50
"1357","300","35",0.895043902697136,"sc3-55",34,"sc3",55
"1358","300","35",0.87760573096312,"X35-55",34,"X35",55
"1359","300","35",0.909130172897644,"X35.1-55",32,"X35.1",55
"1360","300","35",0.895043902697136,"sc3-60",34,"sc3",60
"1361","300","35",0.885382440841232,"X35-60",33,"X35",60
"1362","300","35",0.909130172897644,"X35.1-60",32,"X35.1",60
"1363","300","35",0.895043902697136,"sc3-65",34,"sc3",65
"1364","300","35",0.890807087805127,"X35-65",32,"X35",65
"1365","300","35",0.909130172897644,"X35.1-65",32,"X35.1",65
"1366","300","35",0.895043902697136,"sc3-70",34,"sc3",70
"1367","300","35",0.890807087805127,"X35-70",32,"X35",70
"1368","300","35",0.909130172897644,"X35.1-70",32,"X35.1",70
"1369","300","35",0.895043902697136,"sc3-75",34,"sc3",75
"1370","300","35",0.890807087805127,"X35-75",32,"X35",75
"1371","300","35",0.915807824422386,"X35.1-75",31,"X35.1",75
"1372","300","35",0.895043902697136,"sc3-80",34,"sc3",80
"1373","300","35",0.890807087805127,"X35-80",32,"X35",80
"1374","300","35",0.920788928997089,"X35.1-80",30,"X35.1",80
"1375","300","35",0.895043902697136,"sc3-85",34,"sc3",85
"1376","300","35",0.895034575426472,"X35-85",31,"X35",85
"1377","300","35",0.920788928997089,"X35.1-85",30,"X35.1",85
"1378","300","35",0.89943437255632,"sc3-90",33,"sc3",90
"1379","300","35",0.895034575426472,"X35-90",31,"X35",90
"1380","300","35",0.920788928997089,"X35.1-90",30,"X35.1",90
"1381","300","35",0.900255687446528,"sc3-95",32,"sc3",95
"1382","300","35",0.895034575426472,"X35-95",31,"X35",95
"1383","300","35",0.920788928997089,"X35.1-95",30,"X35.1",95
"1384","300","35",0.900795818130747,"sc3-100",31,"sc3",100
"1385","300","35",0.895849399962211,"X35-100",30,"X35",100
"1386","300","35",0.920788928997089,"X35.1-100",30,"X35.1",100
"1387","300","40",0.840001461661452,"sc3-00",40,"sc3",0
"1388","300","40",0.853128842660653,"X40-00",40,"X40",0
"1389","300","40",0.838506326108596,"X40.1-00",40,"X40.1",0
"1390","300","40",0.840001461661452,"sc3-05",40,"sc3",5
"1391","300","40",0.853128842660653,"X40-05",40,"X40",5
"1392","300","40",0.87045629330638,"X40.1-05",39,"X40.1",5
"1393","300","40",0.840001461661452,"sc3-10",40,"sc3",10
"1394","300","40",0.871505246137425,"X40-10",39,"X40",10
"1395","300","40",0.87045629330638,"X40.1-10",39,"X40.1",10
"1396","300","40",0.840001461661452,"sc3-15",40,"sc3",15
"1397","300","40",0.871505246137425,"X40-15",39,"X40",15
"1398","300","40",0.885396055454973,"X40.1-15",38,"X40.1",15
"1399","300","40",0.855865567085067,"sc3-20",39,"sc3",20
"1400","300","40",0.871505246137425,"X40-20",39,"X40",20
"1401","300","40",0.885396055454973,"X40.1-20",38,"X40.1",20
"1402","300","40",0.855865567085067,"sc3-25",39,"sc3",25
"1403","300","40",0.886820262781646,"X40-25",38,"X40",25
"1404","300","40",0.885396055454973,"X40.1-25",38,"X40.1",25
"1405","300","40",0.871325587564763,"sc3-30",38,"sc3",30
"1406","300","40",0.886820262781646,"X40-30",38,"X40",30
"1407","300","40",0.885396055454973,"X40.1-30",38,"X40.1",30
"1408","300","40",0.871325587564763,"sc3-35",38,"sc3",35
"1409","300","40",0.898463951040431,"X40-35",37,"X40",35
"1410","300","40",0.897908448148375,"X40.1-35",37,"X40.1",35
"1411","300","40",0.871325587564763,"sc3-40",38,"sc3",40
"1412","300","40",0.898463951040431,"X40-40",37,"X40",40
"1413","300","40",0.911370232626196,"X40.1-40",36,"X40.1",40
"1414","300","40",0.871325587564763,"sc3-45",38,"sc3",45
"1415","300","40",0.898463951040431,"X40-45",37,"X40",45
"1416","300","40",0.923342603552425,"X40.1-45",35,"X40.1",45
"1417","300","40",0.883080466890389,"sc3-50",37,"sc3",50
"1418","300","40",0.898463951040431,"X40-50",37,"X40",50
"1419","300","40",0.923342603552425,"X40.1-50",35,"X40.1",50
"1420","300","40",0.890744366252962,"sc3-55",36,"sc3",55
"1421","300","40",0.908263343738635,"X40-55",36,"X40",55
"1422","300","40",0.923342603552425,"X40.1-55",35,"X40.1",55
"1423","300","40",0.890744366252962,"sc3-60",36,"sc3",60
"1424","300","40",0.914705684040186,"X40-60",35,"X40",60
"1425","300","40",0.923342603552425,"X40.1-60",35,"X40.1",60
"1426","300","40",0.890744366252962,"sc3-65",36,"sc3",65
"1427","300","40",0.924236302086598,"X40-65",34,"X40",65
"1428","300","40",0.923342603552425,"X40.1-65",35,"X40.1",65
"1429","300","40",0.906105302627009,"sc3-70",34,"sc3",70
"1430","300","40",0.924236302086598,"X40-70",34,"X40",70
"1431","300","40",0.923342603552425,"X40.1-70",35,"X40.1",70
"1432","300","40",0.911664180052202,"sc3-75",33,"sc3",75
"1433","300","40",0.924236302086598,"X40-75",34,"X40",75
"1434","300","40",0.923342603552425,"X40.1-75",35,"X40.1",75
"1435","300","40",0.911664180052202,"sc3-80",33,"sc3",80
"1436","300","40",0.924236302086598,"X40-80",34,"X40",80
"1437","300","40",0.933520254753815,"X40.1-80",33,"X40.1",80
"1438","300","40",0.911664180052202,"sc3-85",33,"sc3",85
"1439","300","40",0.935930660549595,"X40-85",33,"X40",85
"1440","300","40",0.94693894370521,"X40.1-85",32,"X40.1",85
"1441","300","40",0.911664180052202,"sc3-90",33,"sc3",90
"1442","300","40",0.93679103510275,"X40-90",32,"X40",90
"1443","300","40",0.94693894370521,"X40.1-90",32,"X40.1",90
"1444","300","40",0.911664180052202,"sc3-95",33,"sc3",95
"1445","300","40",0.940959626836286,"X40-95",31,"X40",95
"1446","300","40",0.949961691349786,"X40.1-95",31,"X40.1",95
"1447","300","40",0.911472783696893,"sc3-100",30,"sc3",100
"1448","300","40",0.940959626836286,"X40-100",31,"X40",100
"1449","300","40",0.956193223306605,"X40.1-100",30,"X40.1",100
"1450","300","45",0.78447190364551,"sc3-00",45,"sc3",0
"1451","300","45",0.810895077620985,"X45-00",45,"X45",0
"1452","300","45",0.778297386442284,"X45.1-00",45,"X45.1",0
"1453","300","45",0.804707653046203,"sc3-05",44,"sc3",5
"1454","300","45",0.810895077620985,"X45-05",45,"X45",5
"1455","300","45",0.801915759352128,"X45.1-05",44,"X45.1",5
"1456","300","45",0.823396151642985,"sc3-10",43,"sc3",10
"1457","300","45",0.810895077620985,"X45-10",45,"X45",10
"1458","300","45",0.801915759352128,"X45.1-10",44,"X45.1",10
"1459","300","45",0.839301420799613,"sc3-15",42,"sc3",15
"1460","300","45",0.810895077620985,"X45-15",45,"X45",15
"1461","300","45",0.818600053547156,"X45.1-15",43,"X45.1",15
"1462","300","45",0.839301420799613,"sc3-20",42,"sc3",20
"1463","300","45",0.810895077620985,"X45-20",45,"X45",20
"1464","300","45",0.834458585097116,"X45.1-20",42,"X45.1",20
"1465","300","45",0.839301420799613,"sc3-25",42,"sc3",25
"1466","300","45",0.819102119853642,"X45-25",44,"X45",25
"1467","300","45",0.845763479834484,"X45.1-25",41,"X45.1",25
"1468","300","45",0.849975307761751,"sc3-30",41,"sc3",30
"1469","300","45",0.819102119853642,"X45-30",44,"X45",30
"1470","300","45",0.85287028954001,"X45.1-30",40,"X45.1",30
"1471","300","45",0.849975307761751,"sc3-35",41,"sc3",35
"1472","300","45",0.828094291772119,"X45-35",43,"X45",35
"1473","300","45",0.868562762367947,"X45.1-35",39,"X45.1",35
"1474","300","45",0.849975307761751,"sc3-40",41,"sc3",40
"1475","300","45",0.841342687782055,"X45-40",42,"X45",40
"1476","300","45",0.868562762367947,"X45.1-40",39,"X45.1",40
"1477","300","45",0.849975307761751,"sc3-45",41,"sc3",45
"1478","300","45",0.861961943260473,"X45-45",40,"X45",45
"1479","300","45",0.893836419351602,"X45.1-45",38,"X45.1",45
"1480","300","45",0.862196467424052,"sc3-50",40,"sc3",50
"1481","300","45",0.867009053731569,"X45-50",39,"X45",50
"1482","300","45",0.893836419351602,"X45.1-50",38,"X45.1",50
"1483","300","45",0.862196467424052,"sc3-55",40,"sc3",55
"1484","300","45",0.87780105310344,"X45-55",37,"X45",55
"1485","300","45",0.893836419351602,"X45.1-55",38,"X45.1",55
"1486","300","45",0.867359461722117,"sc3-60",39,"sc3",60
"1487","300","45",0.883532298215312,"X45-60",36,"X45",60
"1488","300","45",0.893836419351602,"X45.1-60",38,"X45.1",60
"1489","300","45",0.873327432546192,"sc3-65",38,"sc3",65
"1490","300","45",0.89082055517298,"X45-65",35,"X45",65
"1491","300","45",0.893836419351602,"X45.1-65",38,"X45.1",65
"1492","300","45",0.878395883799866,"sc3-70",37,"sc3",70
"1493","300","45",0.89082055517298,"X45-70",35,"X45",70
"1494","300","45",0.904183693008335,"X45.1-70",36,"X45.1",70
"1495","300","45",0.878395883799866,"sc3-75",37,"sc3",75
"1496","300","45",0.896826038327871,"X45-75",34,"X45",75
"1497","300","45",0.909000691905011,"X45.1-75",35,"X45.1",75
"1498","300","45",0.878395883799866,"sc3-80",37,"sc3",80
"1499","300","45",0.904986899836524,"X45-80",32,"X45",80
"1500","300","45",0.912669856173455,"X45.1-80",34,"X45.1",80
"1501","300","45",0.897788551276166,"sc3-85",35,"sc3",85
"1502","300","45",0.904986899836524,"X45-85",32,"X45",85
"1503","300","45",0.91627302230913,"X45.1-85",33,"X45.1",85
"1504","300","45",0.898070837842974,"sc3-90",34,"sc3",90
"1505","300","45",0.904986899836524,"X45-90",32,"X45",90
"1506","300","45",0.926735063414551,"X45.1-90",31,"X45.1",90
"1507","300","45",0.902904775489621,"sc3-95",33,"sc3",95
"1508","300","45",0.91581603664713,"X45-95",31,"X45",95
"1509","300","45",0.940384676080278,"X45.1-95",30,"X45.1",95
"1510","300","45",0.901848776312953,"sc3-100",31,"sc3",100
"1511","300","45",0.920015449275646,"X45-100",30,"X45",100
"1512","300","45",0.940384676080278,"X45.1-100",30,"X45.1",100
"1513","300","50",0.737896701993056,"sc3-00",50,"sc3",0
"1514","300","50",0.787602100068386,"X50-00",50,"X50",0
"1515","300","50",0.775069563311518,"X50.1-00",50,"X50.1",0
"1516","300","50",0.758556468898039,"sc3-05",49,"sc3",5
"1517","300","50",0.787602100068386,"X50-05",50,"X50",5
"1518","300","50",0.793299928093164,"X50.1-05",49,"X50.1",5
"1519","300","50",0.758556468898039,"sc3-10",49,"sc3",10
"1520","300","50",0.811121997023942,"X50-10",49,"X50",10
"1521","300","50",0.793299928093164,"X50.1-10",49,"X50.1",10
"1522","300","50",0.758556468898039,"sc3-15",49,"sc3",15
"1523","300","50",0.825388711208342,"X50-15",48,"X50",15
"1524","300","50",0.810538337974005,"X50.1-15",48,"X50.1",15
"1525","300","50",0.774628460097122,"sc3-20",48,"sc3",20
"1526","300","50",0.825388711208342,"X50-20",48,"X50",20
"1527","300","50",0.810538337974005,"X50.1-20",48,"X50.1",20
"1528","300","50",0.805145909529546,"sc3-25",46,"sc3",25
"1529","300","50",0.825388711208342,"X50-25",48,"X50",25
"1530","300","50",0.810538337974005,"X50.1-25",48,"X50.1",25
"1531","300","50",0.805145909529546,"sc3-30",46,"sc3",30
"1532","300","50",0.842087574818814,"X50-30",47,"X50",30
"1533","300","50",0.827317349536903,"X50.1-30",47,"X50.1",30
"1534","300","50",0.805145909529546,"sc3-35",46,"sc3",35
"1535","300","50",0.850025773884327,"X50-35",46,"X50",35
"1536","300","50",0.827317349536903,"X50.1-35",47,"X50.1",35
"1537","300","50",0.805145909529546,"sc3-40",46,"sc3",40
"1538","300","50",0.862464520998917,"X50-40",45,"X50",40
"1539","300","50",0.855064281341405,"X50.1-40",46,"X50.1",40
"1540","300","50",0.818252369484574,"sc3-45",45,"sc3",45
"1541","300","50",0.862464520998917,"X50-45",45,"X50",45
"1542","300","50",0.868478136389591,"X50.1-45",45,"X50.1",45
"1543","300","50",0.818252369484574,"sc3-50",45,"sc3",50
"1544","300","50",0.880654125843224,"X50-50",44,"X50",50
"1545","300","50",0.87770420020563,"X50.1-50",44,"X50.1",50
"1546","300","50",0.818252369484574,"sc3-55",45,"sc3",55
"1547","300","50",0.880654125843224,"X50-55",44,"X50",55
"1548","300","50",0.893508839712233,"X50.1-55",42,"X50.1",55
"1549","300","50",0.827449020607589,"sc3-60",44,"sc3",60
"1550","300","50",0.880654125843224,"X50-60",44,"X50",60
"1551","300","50",0.898541543380654,"X50.1-60",41,"X50.1",60
"1552","300","50",0.83290241841783,"sc3-65",43,"sc3",65
"1553","300","50",0.880654125843224,"X50-65",44,"X50",65
"1554","300","50",0.915010566426435,"X50.1-65",39,"X50.1",65
"1555","300","50",0.850739615370044,"sc3-70",42,"sc3",70
"1556","300","50",0.880654125843224,"X50-70",44,"X50",70
"1557","300","50",0.927061560713211,"X50.1-70",38,"X50.1",70
"1558","300","50",0.86249168985635,"sc3-75",41,"sc3",75
"1559","300","50",0.880654125843224,"X50-75",44,"X50",75
"1560","300","50",0.932599696856022,"X50.1-75",37,"X50.1",75
"1561","300","50",0.87274936852689,"sc3-80",40,"sc3",80
"1562","300","50",0.891223360683318,"X50-80",42,"X50",80
"1563","300","50",0.932599696856022,"X50.1-80",37,"X50.1",80
"1564","300","50",0.87274936852689,"sc3-85",40,"sc3",85
"1565","300","50",0.897679099562183,"X50-85",40,"X50",85
"1566","300","50",0.933109134771683,"X50.1-85",36,"X50.1",85
"1567","300","50",0.877404622367335,"sc3-90",39,"sc3",90
"1568","300","50",0.90741716601102,"X50-90",38,"X50",90
"1569","300","50",0.933109134771683,"X50.1-90",36,"X50.1",90
"1570","300","50",0.877404622367335,"sc3-95",39,"sc3",95
"1571","300","50",0.912907839556545,"X50-95",35,"X50",95
"1572","300","50",0.943172591734482,"X50.1-95",34,"X50.1",95
"1573","300","50",0.877891772357584,"sc3-100",33,"sc3",100
"1574","300","50",0.912907839556545,"X50-100",35,"X50",100
"1575","300","50",0.94042067002032,"X50.1-100",33,"X50.1",100
"1576","400","30",0.837595680461586,"sc3-00",30,"sc3",0
"1577","400","30",0.649966945455793,"X30-00",30,"X30",0
"1578","400","30",0.803415949626746,"X30.1-00",30,"X30.1",0
"1579","400","30",0.837595680461586,"sc3-05",30,"sc3",5
"1580","400","30",0.649966945455793,"X30-05",30,"X30",5
"1581","400","30",0.773050124466469,"X30.1-05",29,"X30.1",5
"1582","400","30",0.791658872804887,"sc3-10",29,"sc3",10
"1583","400","30",0.649966945455793,"X30-10",30,"X30",10
"1584","400","30",0.773050124466469,"X30.1-10",29,"X30.1",10
"1585","400","30",0.758866687397076,"sc3-15",28,"sc3",15
"1586","400","30",0.649966945455793,"X30-15",30,"X30",15
"1587","400","30",0.773050124466469,"X30.1-15",29,"X30.1",15
"1588","400","30",0.758866687397076,"sc3-20",28,"sc3",20
"1589","400","30",0.649966945455793,"X30-20",30,"X30",20
"1590","400","30",0.705979944612397,"X30.1-20",28,"X30.1",20
"1591","400","30",0.684265369395733,"sc3-25",27,"sc3",25
"1592","400","30",0.649966945455793,"X30-25",30,"X30",25
"1593","400","30",0.705979944612397,"X30.1-25",28,"X30.1",25
"1594","400","30",0.684265369395733,"sc3-30",27,"sc3",30
"1595","400","30",0.649966945455793,"X30-30",30,"X30",30
"1596","400","30",0.705979944612397,"X30.1-30",28,"X30.1",30
"1597","400","30",0.684265369395733,"sc3-35",27,"sc3",35
"1598","400","30",0.649966945455793,"X30-35",30,"X30",35
"1599","400","30",0.672891386474816,"X30.1-35",27,"X30.1",35
"1600","400","30",0.684265369395733,"sc3-40",27,"sc3",40
"1601","400","30",0.662072092141438,"X30-40",29,"X30",40
"1602","400","30",0.672891386474816,"X30.1-40",27,"X30.1",40
"1603","400","30",0.684265369395733,"sc3-45",27,"sc3",45
"1604","400","30",0.671609004353476,"X30-45",28,"X30",45
"1605","400","30",0.672891386474816,"X30.1-45",27,"X30.1",45
"1606","400","30",0.684265369395733,"sc3-50",27,"sc3",50
"1607","400","30",0.687992154347785,"X30-50",27,"X30",50
"1608","400","30",0.672891386474816,"X30.1-50",27,"X30.1",50
"1609","400","30",0.684265369395733,"sc3-55",27,"sc3",55
"1610","400","30",0.687992154347785,"X30-55",27,"X30",55
"1611","400","30",0.682074726594073,"X30.1-55",26,"X30.1",55
"1612","400","30",0.684265369395733,"sc3-60",27,"sc3",60
"1613","400","30",0.696612330785493,"X30-60",26,"X30",60
"1614","400","30",0.682074726594073,"X30.1-60",26,"X30.1",60
"1615","400","30",0.684265369395733,"sc3-65",27,"sc3",65
"1616","400","30",0.705125923689447,"X30-65",25,"X30",65
"1617","400","30",0.682074726594073,"X30.1-65",26,"X30.1",65
"1618","400","30",0.6917699215294,"sc3-70",26,"sc3",70
"1619","400","30",0.705125923689447,"X30-70",25,"X30",70
"1620","400","30",0.690387647551494,"X30.1-70",25,"X30.1",70
"1621","400","30",0.6917699215294,"sc3-75",26,"sc3",75
"1622","400","30",0.712605673602338,"X30-75",24,"X30",75
"1623","400","30",0.690387647551494,"X30.1-75",25,"X30.1",75
"1624","400","30",0.6917699215294,"sc3-80",26,"sc3",80
"1625","400","30",0.712605673602338,"X30-80",24,"X30",80
"1626","400","30",0.698787397577796,"X30.1-80",24,"X30.1",80
"1627","400","30",0.6917699215294,"sc3-85",26,"sc3",85
"1628","400","30",0.712605673602338,"X30-85",24,"X30",85
"1629","400","30",0.708733420796848,"X30.1-85",23,"X30.1",85
"1630","400","30",0.696975055933301,"sc3-90",25,"sc3",90
"1631","400","30",0.718530864267393,"X30-90",23,"X30",90
"1632","400","30",0.708733420796848,"X30.1-90",23,"X30.1",90
"1633","400","30",0.696975055933301,"sc3-95",25,"sc3",95
"1634","400","30",0.72330723071066,"X30-95",22,"X30",95
"1635","400","30",0.708733420796848,"X30.1-95",23,"X30.1",95
"1636","400","30",0.698284636994762,"sc3-100",23,"sc3",100
"1637","400","30",0.725865201199272,"X30-100",21,"X30",100
"1638","400","30",0.708413583589859,"X30.1-100",22,"X30.1",100
"1639","400","35",0.860628491821606,"sc3-00",35,"sc3",0
"1640","400","35",0.821631136319186,"X35-00",35,"X35",0
"1641","400","35",0.813563972140586,"X35.1-00",35,"X35.1",0
"1642","400","35",0.789257794668449,"sc3-05",33,"sc3",5
"1643","400","35",0.821631136319186,"X35-05",35,"X35",5
"1644","400","35",0.813563972140586,"X35.1-05",35,"X35.1",5
"1645","400","35",0.789257794668449,"sc3-10",33,"sc3",10
"1646","400","35",0.821631136319186,"X35-10",35,"X35",10
"1647","400","35",0.828248169020168,"X35.1-10",34,"X35.1",10
"1648","400","35",0.789257794668449,"sc3-15",33,"sc3",15
"1649","400","35",0.83628221902632,"X35-15",34,"X35",15
"1650","400","35",0.845594778773988,"X35.1-15",33,"X35.1",15
"1651","400","35",0.789257794668449,"sc3-20",33,"sc3",20
"1652","400","35",0.83628221902632,"X35-20",34,"X35",20
"1653","400","35",0.855772732221292,"X35.1-20",32,"X35.1",20
"1654","400","35",0.76681155895853,"sc3-25",32,"sc3",25
"1655","400","35",0.84732104810626,"X35-25",33,"X35",25
"1656","400","35",0.855772732221292,"X35.1-25",32,"X35.1",25
"1657","400","35",0.76681155895853,"sc3-30",32,"sc3",30
"1658","400","35",0.827118681979027,"X35-30",32,"X35",30
"1659","400","35",0.815991984989501,"X35.1-30",31,"X35.1",30
"1660","400","35",0.76681155895853,"sc3-35",32,"sc3",35
"1661","400","35",0.797985585338844,"X35-35",31,"X35",35
"1662","400","35",0.815991984989501,"X35.1-35",31,"X35.1",35
"1663","400","35",0.76681155895853,"sc3-40",32,"sc3",40
"1664","400","35",0.749194983510661,"X35-40",30,"X35",40
"1665","400","35",0.815991984989501,"X35.1-40",31,"X35.1",40
"1666","400","35",0.76681155895853,"sc3-45",32,"sc3",45
"1667","400","35",0.749194983510661,"X35-45",30,"X35",45
