"","0.3,30","0.3,50","0.3,100","0.4,30","0.4,50","0.4,100","0.5,30","0.5,50","0.5,100","0.6,30","0.6,50","0.6,100","0.7,30","0.7,50","0.7,100","0.8,30","0.8,50","0.8,100","0.9,30","0.9,50","0.9,100","1,30","1,50","1,100","1.1,30","1.1,50","1.1,100","1.2,30","1.2,50","1.2,100","1.3,30","1.3,50","1.3,100","1.4,30","1.4,50","1.4,100","1.5,30","1.5,50","1.5,100","1.6,30","1.6,50","1.6,100","1.7,30","1.7,50","1.7,100","1.8,30","1.8,50","1.8,100","1.9,30","1.9,50","1.9,100","2,30","2,50","2,100","2.1,30","2.1,50","2.1,100","2.2,30","2.2,50","2.2,100","2.3,30","2.3,50","2.3,100","2.4,30","2.4,50","2.4,100","2.5,30","2.5,50","2.5,100","cells"
"Cell2164",10,10,10,11,10,10,11,10,11,11,10,11,11,10,11,11,10,9,11,10,9,11,10,9,11,10,9,11,10,9,10,10,9,11,10,9,11,10,9,10,10,9,10,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,"Cell2164"
"Cell2165",2,11,2,2,11,2,3,11,2,3,11,2,3,11,2,3,11,15,3,11,15,3,11,15,3,11,15,3,11,15,11,11,15,12,11,15,12,11,15,11,11,15,11,11,15,10,11,15,10,11,15,10,11,15,10,11,15,10,11,15,10,11,15,10,11,15,10,11,15,"Cell2165"
"Cell2166",1,42,1,38,43,1,39,43,1,39,44,40,39,44,41,40,43,42,40,43,44,40,43,43,40,44,44,40,44,44,41,44,44,41,44,43,42,44,43,42,44,43,42,44,43,43,44,43,43,44,44,43,44,44,44,44,44,44,44,44,44,44,44,44,45,44,44,45,43,"Cell2166"
"Cell2167",15,14,12,15,14,12,16,14,12,16,14,10,16,14,14,16,14,10,16,14,14,16,14,14,16,14,14,16,14,11,16,14,11,16,14,11,16,14,11,16,14,14,16,14,14,15,14,14,15,14,14,15,14,11,15,14,11,15,14,11,15,14,11,15,14,11,15,14,11,"Cell2167"
"Cell2168",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,44,1,"Cell2168"
"Cell2169",32,34,32,32,35,33,34,35,34,34,35,35,34,35,36,34,35,34,35,35,36,35,35,35,35,36,36,35,36,36,35,36,36,35,36,37,36,36,37,36,36,36,36,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,"Cell2169"
"Cell2170",8,6,7,8,6,7,9,6,8,9,6,8,9,6,8,9,6,7,9,6,6,9,6,6,9,6,6,9,6,6,8,6,6,7,6,6,7,6,6,8,6,6,8,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,"Cell2170"
"Cell2171",25,28,28,26,29,28,27,29,28,27,29,28,27,29,30,27,29,30,27,29,31,27,29,31,27,30,31,27,30,31,27,30,31,28,30,31,28,30,31,27,30,31,27,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,"Cell2171"
"Cell2172",36,41,37,37,42,38,38,42,40,38,43,41,38,43,42,39,44,43,39,44,43,39,44,44,39,45,43,39,45,43,39,45,43,38,45,44,39,45,44,40,45,44,40,45,44,41,45,44,41,45,43,41,45,43,41,45,43,41,45,43,41,45,43,41,46,43,41,46,44,"Cell2172"
"Cell2173",1,20,1,1,20,1,1,21,24,1,21,24,1,21,25,1,20,25,1,21,26,1,20,26,1,20,26,1,20,26,1,20,26,1,20,26,32,20,26,31,20,26,31,20,26,32,20,26,32,20,26,32,20,26,32,20,26,32,20,26,32,20,26,32,21,26,32,21,26,"Cell2173"
"Cell2174",15,14,12,15,14,12,16,14,12,16,14,10,16,14,14,16,14,10,16,14,14,16,14,14,16,14,14,16,14,11,16,14,11,16,14,11,16,14,11,16,14,14,16,14,14,15,14,14,15,14,14,15,14,11,15,14,11,15,14,11,15,14,11,15,14,11,15,14,11,"Cell2174"
"Cell2175",19,22,22,19,22,22,20,22,22,20,22,22,20,22,22,20,22,23,20,22,24,20,22,23,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,19,23,24,"Cell2175"
"Cell2176",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell2176"
"Cell2177",38,44,39,40,45,40,41,45,42,41,46,43,42,46,44,43,46,45,43,46,46,43,46,46,43,47,46,43,47,46,44,47,46,44,47,46,45,47,46,45,47,47,45,47,47,46,47,47,46,47,47,46,47,47,46,47,47,46,47,47,46,47,47,46,48,47,46,48,47,"Cell2177"
"Cell2178",13,13,14,14,13,15,14,13,15,14,13,14,14,13,13,14,13,12,14,13,13,14,13,13,14,13,13,14,13,14,14,13,14,15,13,14,15,13,14,14,13,13,14,13,13,13,13,13,13,13,13,13,13,14,13,13,14,13,13,14,13,13,14,13,13,14,13,13,14,"Cell2178"
"Cell2179",9,8,9,9,8,9,10,8,9,10,8,9,10,8,9,10,8,8,10,8,8,10,8,8,10,8,8,10,8,8,9,8,8,9,8,8,9,8,8,9,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,"Cell2179"
"Cell2180",21,23,21,21,23,21,22,23,21,22,23,21,22,23,23,22,23,22,22,23,23,22,23,22,22,24,23,22,24,23,22,24,23,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,"Cell2180"
"Cell2181",25,28,28,26,29,28,27,29,28,27,29,28,27,29,30,27,29,30,27,29,31,27,29,31,27,30,31,27,30,31,27,30,31,28,30,31,28,30,31,27,30,31,27,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,"Cell2181"
"Cell2182",36,41,37,37,42,38,38,42,40,38,43,41,38,43,42,39,44,43,39,44,43,39,44,44,39,45,43,39,45,43,39,45,43,38,45,44,39,45,44,40,45,44,40,45,44,41,45,44,41,45,43,41,45,43,41,45,43,41,45,43,41,45,43,41,46,43,41,46,44,"Cell2182"
"Cell2183",35,39,35,36,40,36,37,40,38,37,41,38,37,41,39,38,41,40,38,41,41,38,41,41,38,42,41,38,42,41,38,42,41,40,42,41,41,42,41,39,42,41,39,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,"Cell2183"
"Cell2184",35,39,35,36,40,36,37,40,38,37,41,38,37,41,39,38,41,40,38,41,41,38,41,41,38,42,41,38,42,41,38,42,41,40,42,41,41,42,41,39,42,41,39,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,"Cell2184"
"Cell2185",30,32,30,31,33,31,32,33,32,32,33,32,32,33,33,32,33,33,32,33,34,32,33,34,32,34,34,32,34,34,32,34,34,32,34,34,33,34,34,33,34,34,33,34,34,34,34,34,35,34,34,35,34,34,35,34,34,35,34,34,35,34,34,35,34,34,35,34,34,"Cell2185"
"Cell2186",26,26,26,27,27,26,28,27,26,28,27,27,28,27,28,28,27,27,28,27,30,28,27,30,28,28,29,28,28,29,28,28,29,27,28,29,27,28,29,28,28,29,28,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,"Cell2186"
"Cell2187",14,16,16,12,16,13,15,16,14,15,16,15,15,16,15,15,16,13,15,16,11,15,16,11,15,16,11,15,16,12,15,16,12,13,16,12,13,16,12,15,16,11,15,16,11,14,16,11,14,16,11,14,16,12,14,17,12,14,17,12,14,17,12,14,17,12,14,17,12,"Cell2187"
"Cell2188",20,21,20,20,21,20,21,20,20,21,20,20,21,20,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,21,21,22,21,"Cell2188"
"Cell2189",2,11,2,2,11,2,3,11,2,3,11,2,3,11,2,3,11,15,3,11,15,3,11,15,3,11,15,3,11,15,11,11,15,12,11,15,12,11,15,11,11,15,11,11,15,10,11,15,10,11,15,10,11,15,10,11,15,10,11,15,10,11,15,10,11,15,10,11,15,"Cell2189"
"Cell2190",38,44,39,40,45,40,41,45,42,41,46,43,42,46,44,43,46,45,43,46,46,43,46,46,43,47,46,43,47,46,44,47,46,44,47,46,45,47,46,45,47,47,45,47,47,46,47,47,46,47,47,46,47,47,46,47,47,46,47,47,46,47,47,46,48,47,46,48,47,"Cell2190"
"Cell2191",12,15,13,13,15,14,13,15,13,13,15,13,13,15,12,13,15,14,13,15,12,13,15,12,13,15,12,13,15,13,13,15,13,14,15,13,14,15,13,13,15,12,13,15,12,12,15,12,12,15,12,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,"Cell2191"
"Cell2192",20,21,20,20,21,20,21,20,20,21,20,20,21,20,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,21,21,22,21,"Cell2192"
"Cell2193",23,11,2,23,11,2,24,11,2,24,11,2,24,11,2,24,11,15,24,11,15,24,11,15,24,11,15,25,11,15,25,11,15,25,11,15,24,11,15,25,11,15,25,11,15,25,11,15,25,11,15,25,11,15,25,11,15,25,11,15,25,11,15,25,11,15,25,11,15,"Cell2193"
"Cell2194",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,44,1,"Cell2194"
"Cell2195",26,26,26,27,27,26,28,27,26,28,27,27,28,27,28,28,27,27,28,27,30,28,27,30,28,28,29,28,28,29,28,28,29,27,28,29,27,28,29,28,28,29,28,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,"Cell2195"
"Cell2196",9,8,9,9,8,9,10,8,9,10,8,9,10,8,9,10,8,8,10,8,8,10,8,8,10,8,8,10,8,8,9,8,8,9,8,8,9,8,8,9,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,"Cell2196"
"Cell2197",1,42,1,38,43,1,39,43,1,39,44,40,39,44,41,40,43,42,40,43,44,40,43,43,40,44,44,40,44,44,41,44,44,41,44,43,42,44,43,42,44,43,42,44,43,43,44,43,43,44,44,43,44,44,44,44,44,44,44,44,44,44,44,44,45,44,44,45,43,"Cell2197"
"Cell2198",33,35,31,34,36,32,35,37,33,35,37,33,35,37,34,36,36,35,36,36,35,36,36,36,36,37,37,36,37,37,36,37,37,36,37,38,37,37,38,37,37,37,37,37,37,38,37,37,38,37,37,38,37,37,38,37,37,38,37,37,38,37,37,38,38,37,38,38,37,"Cell2198"
"Cell2199",14,16,16,12,16,13,15,16,14,15,16,15,15,16,15,15,16,13,15,16,11,15,16,11,15,16,11,15,16,12,15,16,12,13,16,12,13,16,12,15,16,11,15,16,11,14,16,11,14,16,11,14,16,12,14,17,12,14,17,12,14,17,12,14,17,12,14,17,12,"Cell2199"
"Cell2200",4,3,5,4,3,4,5,3,4,5,3,4,5,3,5,5,3,4,5,3,3,5,3,3,5,3,3,5,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Cell2200"
"Cell2201",12,15,13,13,15,14,13,15,13,13,15,13,13,15,12,13,15,14,13,15,12,13,15,12,13,15,12,13,15,13,13,15,13,14,15,13,14,15,13,13,15,12,13,15,12,12,15,12,12,15,12,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,"Cell2201"
"Cell2202",1,40,36,1,41,37,1,41,39,1,42,39,40,42,40,41,42,41,41,42,42,41,42,42,41,43,42,41,43,42,42,43,42,42,43,42,43,43,42,43,43,42,43,43,42,44,43,42,44,43,42,44,43,42,43,43,42,43,43,42,43,43,42,43,43,42,43,43,42,"Cell2202"
"Cell2203",37,43,38,39,44,39,40,44,41,40,45,42,41,45,43,42,45,44,42,45,45,42,45,45,42,46,45,42,46,45,43,46,45,43,46,45,44,46,45,44,46,46,44,46,46,45,46,46,45,46,46,45,46,46,45,46,46,45,46,46,45,46,46,45,47,46,45,47,46,"Cell2203"
"Cell2204",1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,"Cell2204"
"Cell2205",1,36,1,1,37,1,2,39,36,2,39,36,2,39,37,2,39,38,2,39,39,2,39,37,2,40,35,2,40,35,2,40,35,2,40,36,2,40,36,2,40,38,2,40,38,27,40,38,27,40,38,27,40,38,27,40,38,27,40,38,27,40,38,27,40,38,27,40,38,"Cell2205"
"Cell2206",12,15,13,13,15,14,13,15,13,13,15,13,13,15,12,13,15,14,13,15,12,13,15,12,13,15,12,13,15,13,13,15,13,14,15,13,14,15,13,13,15,12,13,15,12,12,15,12,12,15,12,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,"Cell2206"
"Cell2207",1,29,2,1,30,29,1,30,30,1,30,31,1,30,32,35,30,31,34,30,32,34,30,32,34,31,32,34,31,32,34,31,32,33,31,32,34,31,32,35,31,32,35,31,32,36,31,32,34,31,32,34,31,32,34,31,32,34,31,32,34,31,32,34,31,32,34,31,32,"Cell2207"
"Cell2208",18,18,17,18,18,17,19,18,16,19,18,16,19,18,16,19,18,16,19,18,17,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,18,18,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,19,18,19,19,18,19,19,18,19,16,18,20,16,18,"Cell2208"
"Cell2209",23,25,24,23,26,24,24,26,25,24,26,25,24,26,26,24,26,26,24,26,28,24,26,28,24,27,28,25,27,28,25,27,28,25,27,28,24,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,"Cell2209"
"Cell2210",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,44,1,"Cell2210"
"Cell2211",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell2211"
"Cell2212",15,14,12,15,14,12,16,14,12,16,14,10,16,14,14,16,14,10,16,14,14,16,14,14,16,14,14,16,14,11,16,14,11,16,14,11,16,14,11,16,14,14,16,14,14,15,14,14,15,14,14,15,14,11,15,14,11,15,14,11,15,14,11,15,14,11,15,14,11,"Cell2212"
"Cell2213",1,1,1,25,1,1,26,1,1,26,1,1,26,1,1,26,1,1,25,1,22,26,1,24,26,22,22,26,22,22,26,22,22,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,20,23,26,20,23,"Cell2213"
"Cell2214",19,22,22,19,22,22,20,22,22,20,22,22,20,22,22,20,22,23,20,22,24,20,22,23,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,19,23,24,"Cell2214"
"Cell2215",1,40,36,1,41,37,1,41,39,1,42,39,40,42,40,41,42,41,41,42,42,41,42,42,41,43,42,41,43,42,42,43,42,42,43,42,43,43,42,43,43,42,43,43,42,44,43,42,44,43,42,44,43,42,43,43,42,43,43,42,43,43,42,43,43,42,43,43,42,"Cell2215"
"Cell2216",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell2216"
"Cell2217",36,41,37,37,42,38,38,42,40,38,43,41,38,43,42,39,44,43,39,44,43,39,44,44,39,45,43,39,45,43,39,45,43,38,45,44,39,45,44,40,45,44,40,45,44,41,45,44,41,45,43,41,45,43,41,45,43,41,45,43,41,45,43,41,46,43,41,46,44,"Cell2217"
"Cell2218",23,25,24,23,26,24,24,26,25,24,26,25,24,26,26,24,26,26,24,26,28,24,26,28,24,27,28,25,27,28,25,27,28,25,27,28,24,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,"Cell2218"
"Cell2219",35,39,35,36,40,36,37,40,38,37,41,38,37,41,39,38,41,40,38,41,41,38,41,41,38,42,41,38,42,41,38,42,41,40,42,41,41,42,41,39,42,41,39,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,"Cell2219"
"Cell2220",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell2220"
"Cell2221",5,4,4,5,4,5,6,4,5,6,4,5,6,4,4,6,4,3,6,4,4,6,4,4,6,4,4,6,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Cell2221"
"Cell2222",25,28,28,26,29,28,27,29,28,27,29,28,27,29,30,27,29,30,27,29,31,27,29,31,27,30,31,27,30,31,27,30,31,28,30,31,28,30,31,27,30,31,27,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,"Cell2222"
"Cell2223",36,41,37,37,42,38,38,42,40,38,43,41,38,43,42,39,44,43,39,44,43,39,44,44,39,45,43,39,45,43,39,45,43,38,45,44,39,45,44,40,45,44,40,45,44,41,45,44,41,45,43,41,45,43,41,45,43,41,45,43,41,45,43,41,46,43,41,46,44,"Cell2223"
"Cell2224",8,6,7,8,6,7,9,6,8,9,6,8,9,6,8,9,6,7,9,6,6,9,6,6,9,6,6,9,6,6,8,6,6,7,6,6,7,6,6,8,6,6,8,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,"Cell2224"
"Cell2225",23,25,24,23,26,24,24,26,25,24,26,25,24,26,26,24,26,26,24,26,28,24,26,28,24,27,28,25,27,28,25,27,28,25,27,28,24,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,25,27,28,"Cell2225"
"Cell2226",1,1,1,1,1,1,1,1,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,41,1,1,41,1,1,41,1,1,41,1,1,41,1,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,"Cell2226"
"Cell2227",1,1,1,25,1,1,26,1,1,26,1,1,26,1,1,26,1,1,25,1,22,26,1,24,26,22,22,26,22,22,26,22,22,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,20,23,26,20,23,"Cell2227"
"Cell2228",20,21,20,20,21,20,21,20,20,21,20,20,21,20,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,21,21,22,21,"Cell2228"
"Cell2229",28,27,25,28,28,25,30,28,27,30,28,26,30,28,27,30,28,28,30,28,29,30,28,29,30,29,30,30,29,30,30,29,30,29,29,30,29,29,30,30,29,30,30,29,30,31,29,30,31,29,30,31,29,30,31,29,30,31,29,30,31,29,30,31,29,30,31,29,30,"Cell2229"
"Cell2230",4,3,5,4,3,4,5,3,4,5,3,4,5,3,5,5,3,4,5,3,3,5,3,3,5,3,3,5,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Cell2230"
"Cell2231",2,38,1,2,39,2,3,36,2,3,36,2,3,36,2,3,37,36,3,37,38,3,37,39,3,38,39,3,38,39,40,38,39,39,38,35,40,38,35,41,38,35,41,38,35,42,38,35,42,38,35,42,38,35,42,38,35,42,38,35,42,38,35,42,37,35,42,37,35,"Cell2231"
"Cell2232",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell2232"
"Cell2233",26,26,26,27,27,26,28,27,26,28,27,27,28,27,28,28,27,27,28,27,30,28,27,30,28,28,29,28,28,29,28,28,29,27,28,29,27,28,29,28,28,29,28,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,"Cell2233"
"Cell2234",1,19,1,1,19,1,2,19,1,2,19,1,2,19,20,2,19,19,2,19,18,2,19,18,2,19,18,2,19,19,2,19,19,2,19,19,2,19,19,2,19,18,2,19,18,17,19,19,17,19,19,17,19,19,17,16,19,17,16,19,17,16,19,16,19,19,16,19,19,"Cell2234"
"Cell2235",1,40,36,1,41,37,1,41,39,1,42,39,40,42,40,41,42,41,41,42,42,41,42,42,41,43,42,41,43,42,42,43,42,42,43,42,43,43,42,43,43,42,43,43,42,44,43,42,44,43,42,44,43,42,43,43,42,43,43,42,43,43,42,43,43,42,43,43,42,"Cell2235"
"Cell2236",3,2,3,3,2,3,4,2,3,4,2,3,4,2,3,4,2,2,4,2,2,4,2,2,4,2,2,4,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Cell2236"
"Cell2237",2,38,1,2,39,2,3,36,2,3,36,2,3,36,2,3,37,36,3,37,38,3,37,39,3,38,39,3,38,39,40,38,39,39,38,35,40,38,35,41,38,35,41,38,35,42,38,35,42,38,35,42,38,35,42,38,35,42,38,35,42,38,35,42,37,35,42,37,35,"Cell2237"
"Cell2238",34,37,34,35,38,35,36,38,37,36,38,37,36,38,38,37,38,39,37,38,40,37,38,40,37,39,40,37,39,40,37,39,40,37,39,40,38,39,40,38,39,40,38,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,"Cell2238"
"Cell2239",11,9,11,10,9,11,12,9,10,12,9,12,12,9,10,12,9,11,12,9,10,12,9,10,12,9,10,12,9,10,12,9,10,10,9,10,10,9,10,12,9,10,12,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,"Cell2239"
"Cell2240",5,4,4,5,4,5,6,4,5,6,4,5,6,4,4,6,4,3,6,4,4,6,4,4,6,4,4,6,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Cell2240"
"Cell2241",32,34,32,32,35,33,34,35,34,34,35,35,34,35,36,34,35,34,35,35,36,35,35,35,35,36,36,35,36,36,35,36,36,35,36,37,36,36,37,36,36,36,36,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,"Cell2241"
"Cell2242",3,2,3,3,2,3,4,2,3,4,2,3,4,2,3,4,2,2,4,2,2,4,2,2,4,2,2,4,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Cell2242"
"Cell2243",1,38,1,1,39,2,1,36,2,1,36,2,1,36,2,1,37,36,1,37,38,1,37,39,1,38,39,1,38,39,1,38,39,1,38,35,32,38,35,31,38,35,31,38,35,32,38,35,32,38,35,32,38,35,32,38,35,32,38,35,32,38,35,32,37,35,32,37,35,"Cell2243"
"Cell2244",1,1,1,1,1,1,1,1,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,41,1,1,41,1,1,41,1,1,41,1,1,41,1,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,"Cell2244"
"Cell2245",28,27,25,28,28,25,30,28,27,30,28,26,30,28,27,30,28,28,30,28,29,30,28,29,30,29,30,30,29,30,30,29,30,29,29,30,29,29,30,30,29,30,30,29,30,31,29,30,31,29,30,31,29,30,31,29,30,31,29,30,31,29,30,31,29,30,31,29,30,"Cell2245"
"Cell2246",20,21,20,20,21,20,21,20,20,21,20,20,21,20,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,21,21,22,21,"Cell2246"
"Cell2247",8,6,7,8,6,7,9,6,8,9,6,8,9,6,8,9,6,7,9,6,6,9,6,6,9,6,6,9,6,6,8,6,6,7,6,6,7,6,6,8,6,6,8,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,"Cell2247"
"Cell2248",2,38,1,2,39,2,3,36,2,3,36,2,3,36,2,3,37,36,3,37,38,3,37,39,3,38,39,3,38,39,40,38,39,39,38,35,40,38,35,41,38,35,41,38,35,42,38,35,42,38,35,42,38,35,42,38,35,42,38,35,42,38,35,42,37,35,42,37,35,"Cell2248"
"Cell2249",8,6,7,8,6,7,9,6,8,9,6,8,9,6,8,9,6,7,9,6,6,9,6,6,9,6,6,9,6,6,8,6,6,7,6,6,7,6,6,8,6,6,8,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,"Cell2249"
"Cell2250",17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,20,18,17,20,18,17,20,18,17,20,18,17,20,17,17,20,17,17,20,18,17,20,18,17,20,18,17,20,18,17,20,18,17,20,18,18,20,18,18,20,18,18,20,18,18,20,18,18,20,"Cell2250"
"Cell2251",26,26,26,27,27,26,28,27,26,28,27,27,28,27,28,28,27,27,28,27,30,28,27,30,28,28,29,28,28,29,28,28,29,27,28,29,27,28,29,28,28,29,28,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,"Cell2251"
